timestamp,x,y,z
323781566185600,8.437167,-3.86903,3.6296098
323781586208600,8.449138,-3.7684734,3.6942532
323781606246946,8.494628,-3.7660792,3.5865142
323781626286253,8.408437,-3.8019924,3.6535518
323781646331330,8.3629465,-3.7612908,3.5817258
323781666352561,8.367735,-3.8594532,3.6128504
323781686365984,8.243237,-4.0054994,3.5194764
323781706387369,8.420407,-3.8905778,3.53863
323781726401599,8.37013,-3.9240966,3.4356794
323781746413984,8.396465,-3.9815574,3.514688
323781766424599,8.248025,-4.0414124,3.4955344
323781786447176,8.274361,-4.003105,3.5362358
323781806465714,8.312668,-3.9504328,3.5745432
323781826492407,8.470686,-3.904943,3.5889084
323781846512637,8.3868885,-3.8187518,3.5051112
323781866530522,8.310274,-3.9863458,3.5577838
323781886538099,8.281544,-4.024653,3.4620156
323781906550945,8.420407,-3.8067808,3.5793316
323781926566983,8.257602,-3.9504328,3.3854012
323781946579791,8.585608,-4.197036,3.4284968
323781966597137,8.65025,-4.1252093,3.9025488
323781986607175,8.676587,-4.3023806,4.3837833
323782006616790,8.571242,-4.158728,4.4819455
323782026625367,8.317456,-4.2904096,4.2161894
323782046639444,8.197746,-4.3287168,4.429273
323782066656559,8.628703,-3.6343982,4.7979803
323782086675944,8.180987,-3.691859,4.201824
323782106687752,7.943961,-3.9193082,4.1180267
323782126699290,7.690176,-3.9600096,3.964798
323782146707482,7.5944076,-4.084508,4.2161894
323782166716251,7.651869,-3.8498764,4.2161894
323782186729751,7.565677,-3.8043866,3.9791632
323782206746828,7.5584946,-3.98874,3.739743
323782226767328,7.6829934,-4.1036615,3.7828386
323782246776751,7.929596,-4.3766007,3.7469256
323782266780328,8.355764,-4.5058875,4.0653543
323782286856405,8.310274,-4.498705,3.7804444
323782306863751,8.11395,-4.525041,3.4644098
323782326874251,8.267179,-4.781221,3.667917
323782346886751,8.176199,-4.697424,3.7541082
323782366898943,8.171411,-4.831499,3.7565024
323782386920404,8.080431,-4.7261543,3.7948096
323782406912789,7.9870567,-4.546589,3.7086184
323782426926635,7.8625584,-4.4580035,3.763685
323782446941404,7.747637,-4.295198,3.821146
323782466965981,7.7787614,-4.197036,3.8714242
323782486989942,7.747637,-4.1683054,3.8977604
323782507011596,7.620744,-3.9863458,3.7205894
323782527028327,7.7213006,-3.928885,4.0318356
323782547044019,7.750031,-3.8857894,4.0557775
323782567059019,7.819463,-3.98874,4.0677485
323782587076634,7.9032598,-3.9671922,4.120421
323782607094865,7.85777,-3.9815574,3.9935284
323782627109942,7.965509,-3.9193082,4.0438066
323782647125173,8.039729,-3.8307228,4.225766
323782667146134,8.025364,-4.0222588,4.285621
323782687156326,8.080431,-3.9863458,4.2521024
323782707166672,8.056489,-4.0821137,4.1299977
323782727184018,8.106767,-3.9624038,4.1132383
323782747186480,8.046912,-3.9552212,4.2904096
323782767202095,8.034941,-4.027047,4.1539397
323782787211403,8.034941,-3.976769,4.177882
323782807223710,8.056489,-4.036624,4.1802764
323782827237249,7.967903,-4.0557775,4.0677485
323782847250249,8.070854,-3.9863458,4.1659107
323782867256018,8.11395,-3.9552212,4.0916905
323782887262595,8.087613,-4.036624,4.2401314
323782907282364,8.051701,-4.0797195,4.2305546
323782927302402,7.9487495,-4.0701427,4.0773253
323782947325056,8.133103,-4.1299977,4.1539397
323782967339864,8.1402855,-4.098873,4.0797195
323782987408748,8.078036,-3.9959226,4.122815
323783007381787,8.020576,-4.036624,4.1276035
323783027452594,8.051701,-4.098873,4.10845
323783047419363,8.018182,-3.881001,4.003105
323783067458094,8.008605,-3.9983168,4.10845
323783087448017,8.049306,-4.0653543,4.1132383
323783107480056,8.14268,-4.012682,4.0653543
323783127527825,8.106767,-4.086902,4.0054994
323783147573209,8.118738,-4.1826706,3.976769
323783167557055,8.073248,-4.1252093,3.9791632
323783187609901,8.058883,-3.9983168,4.0438066
323783207600632,8.085219,-4.232949,4.0892963
323783227642632,8.066066,-4.1635165,4.0797195
323783247627555,8.001422,-4.1419687,4.050989
323783267660055,8.1402855,-4.261679,4.232949
323783287645709,8.034941,-4.2880154,4.4963107
323783307687939,7.7907324,-4.3358994,4.709395
323783327667670,7.7787614,-4.0198646,4.5777135
323783347743939,8.185776,-4.3622355,5.0900726
323783367762631,8.334216,-6.203377,5.8681884
323783387827978,8.204929,-6.9647326,6.172252
323783407849862,7.8505874,-8.094796,6.5122285
323783427861439,7.1754227,-8.779537,6.5241995
323783447875208,6.6870055,-10.187328,5.779603
323783467886131,6.327875,-10.924743,4.642357
323783487896631,5.9064956,-11.540052,3.7325604
323783507909285,5.98311,-12.11466,2.7389667
323783527926746,5.391742,-14.056358,2.231396
323783547936746,5.058948,-14.300567,0.9624691
323783567944477,5.446809,-13.153744,0.30406362
323783587964823,4.9583917,-12.449849,0.50038815
323783607968707,4.271256,-12.978968,1.1731589
323783627987746,4.10845,-12.10269,1.4532804
323783648006784,4.256891,-12.126632,2.5785553
323783668026553,4.1515455,-10.668563,3.0454245
323783688058207,4.522647,-8.358158,3.6415808
323783708075515,5.035006,-4.9440265,4.9583917
323783728083822,4.0414124,-5.197812,4.6255975
323783748106168,4.261679,-5.0637364,4.0892963
323783768213284,4.1539397,-2.2218192,3.2202013
323783788293514,3.8977604,-0.8475474,3.904943
323783808341053,4.24492,1.4915876,4.292804
323783828359668,3.3494883,4.0533834,4.8003745
323783848368630,2.1691468,3.8881836,5.7867856
323783868381091,1.733402,2.8802247,6.4044895
323783888388014,1.292869,3.454833,6.9383965
323783908459552,1.472434,2.9520507,7.6255326
323783928465206,0.9792285,2.3415294,8.406042
323783948494591,1.0007763,1.8387469,7.7907324
323783968525552,0.6943185,1.970428,8.348581
323783989176552,0.8571242,1.4317327,8.738836
323784010063629,1.0127473,0.8762778,9.500193
323784028737667,1.115698,1.3335704,9.349358
323784048729475,1.1994951,1.1875241,9.129091
323784069373821,1.0773908,1.0582372,9.464279
323784090392013,1.1324574,1.0127473,9.935937
323784108928090,1.3359646,0.7469909,10.275913
323784128937436,1.2282255,1.2473791,10.012551
323784148990090,1.2449849,1.3694834,9.718064
323784168994936,1.2449849,1.1755531,9.9550905
323784189051782,1.4748282,1.3694834,10.220847
323784209068859,1.4149733,1.5131354,9.945514
323784229691128,1.4101849,1.5945383,9.629479
323784251469628,1.5634137,1.4987702,9.682152
323784269228359,1.4293385,1.1013328,9.8042555
323784289238320,1.3718776,1.3192052,9.52174
