timestamp,x,y,z
109271714330764,-0.032986723,-0.02687807,0.03176499
109271734357764,0.040317107,-0.029321533,0.03176499
109271754386571,0.037873644,-0.028099801,0.03176499
109271774422571,-0.009773844,-0.014660766,0.04520403
109271794465340,0.039095376,-0.021991149,0.07086037
109271814504340,0.039095376,-0.029321533,0.07941248
109271836559840,-0.2003638,-0.05009095,0.047647487
109271854593494,-0.95172805,-0.15027285,-0.25289822
109271874624225,-2.5411994,-0.22113322,-1.2657127
109271894651801,-6.895447,-0.6462954,-2.6426032
109271914679224,-9.396329,-1.6371188,-4.46909
109271934699071,-3.0262265,-0.23701571,0.07819075
109271954723686,12.78541,-0.73426,-1.4147639
109271974749263,12.056037,0.3652974,-1.4318681
109271996795801,-2.5705209,2.557082,-0.8552113
109272014823763,-9.397551,1.8191566,0.7281514
109272034843647,-8.038986,0.3323107,0.54733527
109272054868224,-2.9761355,-1.5491543,0.8417723
109272074895147,1.5161675,-3.0579915,1.0103711
109272094920108,3.241251,-2.3445008,0.9077458
109272114938954,2.8527408,-0.50701815,0.15760323
109272134963493,1.5344934,1.3329079,0.3555236
109272157006685,0.6768387,2.0048597,0.39828414
109272175039031,-1.097114,1.9877555,-0.4972443
109272195071454,-2.5302038,2.2858577,-0.5656612
109272215101031,-3.6688566,1.5882497,-0.5021312
109272235119185,-4.851492,-0.50701815,-0.50701815
109272255147646,-3.604105,-1.9120082,0.24312437
109272275173954,2.3762658,-1.9840903,0.43371433
109272295204646,6.8758993,-2.0659463,0.21746802
109272317254800,5.0555205,-0.06963864,0.72326446
109272335272723,2.2064452,1.1435398,-0.48502702
109272355288992,-2.2638667,2.048842,0.46792278
109272375299877,-3.8008037,1.5980235,0.5900958
109272395316415,-2.656042,1.4807373,-0.37873647
109272415336107,-0.8014552,0.95172805,-0.82344633
109272435355299,0.042760566,0.62796944,-0.8210029
109272455380645,-0.6927212,0.61575216,-1.0885619
109272477425992,-2.5485299,0.4801401,-1.7189748
109272495446915,-2.9382617,0.54733527,-1.5564847
109272515476568,-2.003638,1.0213667,-1.7996091
109272535505991,-1.3292428,1.4001031,-2.4178047
109272555516645,-1.7238617,1.7910569,-3.0262265
109272575536837,-2.3383923,2.348166,-3.408628
109272595563260,-2.1636846,2.565634,-3.363424
109272615584299,-1.7849482,2.5216517,-3.1655037
109272637629183,-1.1007792,2.302962,-3.0482175
109272655659683,-0.91996306,2.1282544,-3.1703906
109272675688298,-1.2449434,1.9938642,-3.4293976
109272695697683,-1.8289305,1.9938642,-3.6505308
109272715721837,-2.565634,2.1416936,-3.843564
109272735750914,-3.037222,2.3518312,-3.758043
109272755771144,-2.792876,2.5289822,-3.5931094
109272775829067,-2.1270328,2.525317,-3.3267722
109272797852375,-1.5308284,2.3628268,-3.1031954
109272815885683,-1.2950343,2.171015,-2.9846876
109272835921606,-1.5063937,1.9107865,-2.6755898
109272855958490,-1.8362609,1.7837266,-2.515543
109272875984759,-2.1600194,1.6603317,-2.3921483
109272896002375,-2.4446826,1.4611896,-2.1746802
109272916080951,-2.420248,1.282817,-1.91323
109272936187797,-2.3762658,1.1582005,-1.6749926
109272958305067,-2.4544566,0.9773844,-1.4624114
109272976385874,-2.5326474,0.8051204,-1.4013249
109272996464759,-2.701246,0.6731735,-1.3255776
109273016563259,-3.023783,0.70738196,-1.187522
109273036648643,-3.2620203,0.93951076,-0.9016371
109273056721605,-3.1068606,1.2730432,-0.46670106
109273076789682,-2.5766296,1.4086553,-0.15760323
109273096851181,-1.9559906,1.2779301,0.05375614
109273118940720,-1.3744467,1.0677924,0.18203785
109273137026027,-1.0580186,0.9663888,0.2724459
109273157106989,-0.9737192,0.93218035,0.37751472
109273177193220,-1.0751228,0.9663888,0.5155703
109273197275220,-1.0958922,0.9761627,0.59131753
109273217330027,-1.0348058,1.070236,0.6536258
109273237368604,-1.0665708,1.2095132,0.6646214
109273257479335,-1.2657127,1.2229522,0.6976081
109273277505450,-1.423316,1.2009611,0.6951646
109273297530796,-1.518611,1.1472049,0.7733554
109273317556411,-1.4941764,1.0311406,0.84665924
109273337562719,-1.3756685,0.8686504,0.8918633
109273357601988,-1.1447614,0.7012733,0.96883225
109273377707757,-0.8943067,0.5338962,0.9957104
109273397744488,-0.6646214,0.3652974,1.028697
109273417847796,-0.56077427,0.24190263,1.047023
109273437885565,-0.45204028,0.07452556,1.0103711
109273457972180,-0.21013765,-0.09040806,0.9443977
109273478009795,0.05009095,-0.18325958,0.9297369
109273498107180,0.4007276,-0.25167647,0.91751957
109273518155103,0.6792821,-0.27855456,0.9077458
109273538224487,0.8014552,-0.27855456,0.88208944
109273558269564,0.82344633,-0.23579398,0.88697636
109273578341295,0.7122689,-0.07086037,0.92485
109273598388910,0.52412236,0.119729586,0.9505063
109273618460641,0.40561453,0.26389378,0.95417154
109273638506179,0.4361578,0.31398472,0.9285152
109273658574449,0.59864795,0.27977628,0.9786061
109273678620564,0.874759,0.19303341,1.0848967
109273698687948,1.0604621,0.065973446,1.187522
109273718732487,1.0824533,-0.12095132,1.2180653
109273738785794,1.1533136,-0.44226643,1.0946705
109273758837371,1.3255776,-0.9285152,0.79412484
109273778898256,1.3353515,-1.4306464,0.6609562
109273798934448,1.4966198,-1.772731,0.766025
109273818999025,1.5992452,-1.8961257,0.9492846
109273839034602,1.5601498,-1.8765781,1.2632693
109273859094486,1.536937,-1.894904,1.518611
109273879125217,1.8057177,-2.003638,1.59558
109273899175409,2.1930063,-2.1025982,1.5210545
109273919207948,2.483778,-2.130698,1.3927728
109273939256178,2.7183504,-2.0622811,1.033584
109273959287178,2.20278,-1.8008307,0.6597345
109273979326832,1.2205088,-1.4147639,0.37384954
109273999360909,-0.625526,-0.96761054,0.172264
109274019413563,-2.0512855,-0.65240407,0.19303341
109274039446678,-2.9040534,-0.4728097,0.3323107
109274059483178,-5.574756,0.21380283,-1.0152581
109274079528985,-1.9486601,1.2950343,0.4728097
109274099569370,2.3359487,0.63529986,0.9969321
109274119598793,0.17592919,0.28955013,0.5143485
109274139640139,-1.3133603,0.72204274,0.97127575
109274159674562,-1.4636332,0.96761054,1.0348058
109274179717831,-1.0677924,0.88208944,1.4453071
109274199750677,-0.42394048,0.61819565,1.5467108
109274219801100,-1.0323622,0.33841935,1.5613716
109274239835831,-1.8924606,0.111177474,1.5125023
109274259885754,-1.7397442,-0.059864793,1.4624114
109274279918869,-1.0910053,-0.002443461,1.3426818
109274299966715,-0.88697636,0.0061086523,1.2974777
109274319995869,-0.7623598,-0.10262536,1.3231341
109274340028369,-0.5888741,-0.36041048,1.1850786
109274360062177,-0.13927728,-0.4813618,0.9431759
109274380102215,0.10629055,-0.3359759,0.8698721
109274400135946,0.052534413,-0.36041048,0.7831292
109274420173984,-0.12705997,-0.57543504,0.6768387
109274440220715,-0.07086037,-0.79779,0.68294734
109274460256407,0.22479841,-0.9016371,0.59864795
109274480288715,0.23090707,-0.9492846,0.535118
109274500324368,0.019547688,-1.0641272,0.48380527
109274520355868,-0.35063666,-1.0409144,0.32253686
109274540389214,-0.4886922,-1.065349,0.21380283
109274560418945,-0.40317106,-1.1508701,0.21991149
109274580463137,-0.2687807,-1.2473868,0.22357668
109274600497868,-0.38362336,-1.3329079,0.2003638
109274620534983,-0.3286455,-1.346347,0.1600467
