timestamp,x,y,z
109271714328071,0.2681506,-4.4915223,8.762778
109271734355302,0.2681506,-4.510676,8.784326
109271754383879,0.2705448,-4.343082,8.784326
109271774420148,0.32561144,-4.5441947,8.815451
109271794462648,0.25617957,-4.7309427,8.9519205
109271814501879,0.22026655,-4.259285,8.784326
109271836557186,0.021547815,-3.6391866,8.195353
109271854591071,0.050278235,0.641646,3.9983168
109271874621571,-1.4053963,12.229582,-4.072537
109271894649378,-2.4109612,17.94933,-7.5106106
109271914676532,-1.0821792,-5.6910176,2.3080103
109271934696609,0.21787235,-61.653088,23.365015
109271954720994,15.995662,-51.137753,25.866955
109271974746801,12.856863,-0.6679823,1.7549498
109271996793109,14.149732,16.05791,-0.78050977
109272014821301,1.0366893,3.107674,-7.9846625
109272034840955,-11.245565,0.6751649,-4.213795
109272054865762,-15.976508,-9.387665,2.5953147
109272074892455,-4.960786,-10.560823,10.733206
109272094917685,5.233725,-6.4188547,17.386692
109272114936262,9.840169,-8.374918,16.606182
109272134961070,11.252748,-10.21127,9.536105
109272157003993,9.653421,-16.888699,2.5785553
109272175036570,11.506534,-13.474567,3.8857894
109272195068762,-0.009576807,-3.7660792,2.7126305
109272215098608,-10.785878,1.3575124,-0.08379706
109272235116492,-12.174516,0.78529817,2.882619
109272255145185,-5.133168,-6.679823,9.500193
109272275171262,-0.9696517,-9.203311,13.88637
109272295202185,4.745308,-12.3277445,14.216769
109272317250146,11.171345,-8.001422,11.410766
109272335270261,7.252037,-3.5936968,3.1651347
109272355286300,3.1052797,-6.4882865,-0.830788
109272375297415,1.910573,-9.279925,3.217807
109272395313723,-0.9648633,-11.810597,4.0821137
109272415333646,-0.36631286,-11.001357,2.5617957
109272435352607,0.05746084,-7.1873937,1.1324574
109272455378184,0.19871874,-1.9488802,1.7525556
109272477423299,1.1611878,-1.1947067,3.0238767
109272495444453,4.072537,-4.8722005,4.8817773
109272515473876,5.3821654,-5.755661,5.3079453
109272535503530,5.092467,-4.8123455,4.4963107
109272555513953,6.7684083,-6.3901243,4.0174704
109272575534376,7.9008656,-7.4148426,4.51307
109272595560568,6.9838862,-8.925584,4.620809
109272615581876,6.133945,-10.455479,4.7620673
109272637626491,5.379771,-9.552865,5.1355624
109272655657222,4.781221,-7.553706,5.0757074
109272675685606,5.080496,-5.9519854,4.8099513
109272695695260,5.363012,-5.437232,4.522647
109272715719144,5.746084,-6.4763155,4.2521024
109272735748452,6.0357823,-8.461109,4.0892963
109272755768452,5.7508726,-9.734824,3.9959226
109272775826644,5.3486466,-9.991004,3.5314474
109272797849683,4.9895163,-8.980651,2.882619
109272815883221,4.5441947,-8.307879,2.5210943
109272835918913,5.3342814,-8.063671,2.5187001
109272855956029,6.0501475,-7.4244194,2.456451
109272875982067,7.252037,-7.101202,1.769315
109272895999951,9.124303,-8.836999,0.94092125
109272916078259,10.5704,-9.540894,0.557849
109272936185374,10.951078,-9.16261,0.32321724
109272958300413,10.812215,-8.453926,0.1604115
109272976383451,11.245565,-7.735666,0.090979666
109272996462066,11.554418,-6.955156,0.050278235
109273016560836,11.403583,-7.07726,0.5722142
109273036645951,10.378864,-8.640674,1.2186487
109273056719143,8.750807,-8.652645,0.93613285
109273076786989,7.1466923,-7.357382,0.079008654
109273096848720,6.3566055,-6.3326635,-0.35434186
109273118938028,6.157887,-6.0956373,-0.31603462
109273137023566,6.203377,-5.887342,-0.11731588
109273157104297,6.066907,-5.8586116,0.11731588
109273177190758,5.877765,-5.8634,0.5267244
109273197272527,6.14831,-6.3422403,0.7182605
109273217327681,6.943185,-6.6103907,0.81881696
109273237366027,6.739678,-6.9958572,0.15083471
109273257477027,6.8929067,-7.45315,-0.016759412
109273277502873,6.8785415,-8.099585,-0.12928689
109273297528488,6.4667387,-8.820239,-0.04309563
109273317553873,5.98311,-9.016563,0.260968
109273337560411,5.7628436,-9.229648,0.47884035
109273357599411,5.595249,-9.368511,0.641646
109273377705411,5.4061074,-9.552865,0.62488663
109273397741911,5.4659624,-9.109938,1.0103531
109273417845488,5.1571107,-8.564059,1.1707647
109273437882988,4.6710877,-8.389283,1.6065093
109273457969872,4.608838,-8.449138,2.042254
109273478007257,4.7429137,-8.537724,2.4349031
109273498104872,4.7165775,-8.463503,2.468422
109273518152564,4.501099,-8.080431,2.348712
109273538222180,4.110844,-8.027759,2.315193
109273558267026,3.9312792,-8.101978,2.4947581
109273578338949,3.6487634,-8.3629465,2.6527755
109273598386333,3.1986535,-8.750807,2.1547816
109273618458295,2.825158,-9.227253,1.7621324
109273638503641,2.0087352,-9.871294,1.4101849
109273658572141,1.5011644,-11.250354,1.5275006
109273678618025,1.5753847,-11.903971,1.8076223
109273698685641,1.6136919,-12.0332575,1.8291701
109273718729948,1.9656396,-11.870452,1.6424223
109273738783487,2.7629087,-11.757924,1.9393034
109273758834794,3.8857894,-11.7627125,1.9895816
109273778895948,4.5896845,-11.712435,2.695871
109273798931871,4.6016555,-11.702858,3.2393548
109273818996679,4.1036615,-10.33098,3.490746
109273839032025,3.4141316,-8.1881695,2.6072857
109273859092179,2.5881321,-6.423643,1.3694834
109273879122640,2.3511062,-5.398925,0.35434186
109273899173063,2.8203697,-4.951209,0.30885202
109273919205371,3.6583402,-5.595249,0.7589619
109273939253871,5.1235914,-6.069301,2.0039468
109273959284601,6.14831,-7.177817,3.502717
109273979324524,7.9463553,-7.2807674,3.2345665
109273999358332,8.281544,-9.119514,3.5984852
109274019411255,7.275979,-9.02614,3.4093432
109274039444101,6.160281,-2.542642,0.4141969
109274059480870,16.086641,-5.7149596,12.176909
109274079526447,3.0190883,-27.779922,4.6279917
109274099567062,-0.4405331,-8.238448,0.58657944
109274119596216,-3.7780502,-7.4363904,2.9233203
109274139637793,1.1372458,-7.603985,6.897695
109274159671985,1.5251064,-7.5201874,5.645528
109274179715524,-1.0821792,-9.662998,3.7253778
109274199748100,-1.4508862,-7.6949644,1.2378023
109274219798793,-1.2545617,-6.129156,0.1412579
109274239833293,-1.4460979,-7.81228,0.8714894
109274259883446,-0.8355764,-10.534488,2.0350714
109274279916331,-0.07182605,-11.085154,2.5450363
109274299964408,-0.11731588,-10.484209,1.6759412
109274319993331,-0.33997664,-9.074024,0.48602295
109274340026061,-0.93134445,-8.90643,0.89782566
109274360059638,-0.6679823,-9.466674,2.7389667
109274380099907,-0.39264908,-7.9870567,2.5761611
109274400133369,-0.90500826,-7.065289,0.8571242
109274420171676,-0.45010993,-7.8912888,0.6751649
109274440218138,-0.78050977,-9.114726,1.0103531
109274460254099,-0.6895301,-8.319851,1.7286136
109274480286176,-1.5801731,-8.343793,1.3814543
109274500322061,-1.2018893,-8.236053,2.1332338
109274520353330,-1.0103531,-7.771579,2.4756045
109274540386907,-1.3192052,-8.822633,2.2601264
109274560416407,-1.1085154,-9.576807,2.1643584
109274580460830,-1.6160861,-9.662998,1.292869
109274600495330,-1.541866,-10.18254,1.4987702
109274620532676,-1.4939818,-10.484209,1.400608
109274640563906,-1.0702082,-9.85214,1.8866309
109274660605329,-0.33279404,-10.390836,1.5993267
109274680635483,-1.7860745,-11.774684,0.7182605
109274700677406,-0.5434838,-12.078748,0.5482722
109274720706175,-0.074220255,-11.508927,-0.18195933
109274740734444,0.21308395,-11.240777,0.29927522
109274760765444,-0.1412579,-10.292673,0.033518825
109274780802329,-1.0319009,-10.304645,-0.12928689
109274800835444,-1.6089035,-10.134656,-0.32561144
109274820877252,-1.4269443,-9.232041,-0.45250413
109274840916175,-1.0749966,-8.968679,0.5243302
109274860957482,-1.4676456,-8.801085,0.18435353
109274880992829,-1.6328455,-9.119514,-0.088585466
109274901027367,-1.6089035,-9.471462,-0.36391866
109274921060636,-1.8219875,-10.096349,-0.50278234
109274941107251,-2.1164744,-9.988609,-0.533907
109274961139867,-2.2026656,-9.825804,-0.6775591
109274981189713,-2.0757728,-10.579977,-0.866701
