timestamp,x,y,z
678445234615723,-0.019547688,-0.0036651916,0.0012217305
678445254713185,0.032986723,-0.012217305,0.0
678445274816262,0.02076942,-0.008552114,0.0
678445294933262,-0.002443461,-0.0012217305,-0.002443461
678445315034839,-0.004886922,0.0,-0.0061086523
678445335132915,0.0061086523,0.0,-0.0061086523
678445355222377,0.015882496,-0.0036651916,0.0
678445377336877,-0.0061086523,-0.008552114,0.0012217305
678445395412607,-0.02321288,-0.0061086523,0.002443461
678445415497800,0.0061086523,-0.007330383,0.0036651916
678445435581530,0.029321533,-0.0061086523,-0.002443461
678445455666800,0.02565634,-0.0061086523,0.0012217305
678445475758569,-0.002443461,0.0012217305,0.002443461
678445495853069,-0.012217305,0.004886922,0.002443461
678445515953145,-0.021991149,0.0061086523,0.0036651916
678445538067415,-0.02687807,0.0036651916,0.0061086523
678445556154453,-0.017104227,0.0,0.0036651916
678445576242376,-0.0036651916,0.0,0.0061086523
678445596326568,0.0012217305,0.002443461,0.0061086523
678445616409337,0.0036651916,-0.0012217305,0.0061086523
678445636494183,-0.017104227,-0.0012217305,0.009773844
678445656575414,-0.030543262,0.0,0.010995574
678445676663991,-0.02443461,0.0,0.017104227
678445698751529,0.0,-0.0061086523,0.017104227
678445716824683,-0.013439035,-0.002443461,0.02076942
678445736905798,-0.047647487,-0.0061086523,0.02443461
678445756972721,-0.05131268,-0.0061086523,0.02321288
678445777051144,-0.034208454,-0.0036651916,0.02076942
678445797128106,-0.019547688,-0.009773844,0.017104227
678445817214414,-0.02076942,-0.013439035,0.02321288
678445837324721,-0.021991149,-0.014660766,0.013439035
678445859451067,0.0012217305,-0.015882496,0.014660766
678445877545144,0.02565634,-0.018325957,0.015882496
678445897634952,-0.009773844,-0.014660766,0.010995574
678445917730682,-0.04153884,-0.014660766,0.014660766
678445937811413,-0.030543262,-0.015882496,0.015882496
678445957878759,-0.015882496,-0.013439035,0.02076942
678445977930221,0.02321288,-0.015882496,0.02443461
678445997974067,0.056199603,-0.014660766,0.018325957
678446020025605,0.039095376,-0.013439035,0.02076942
678446038053028,0.037873644,-0.008552114,0.0036651916
678446058080528,0.042760566,-0.007330383,-0.0012217305
678446078104220,0.042760566,-0.007330383,-0.007330383
678446098126989,0.015882496,-0.0061086523,-0.018325957
678446118149182,-0.04886922,-0.0012217305,-0.02565634
678446138171258,-0.12339478,0.0061086523,-0.02565634
678446158192605,-0.119729586,0.002443461,-0.02321288
678446180221604,-0.07086037,-0.0036651916,-0.0061086523
678446198232181,-0.037873644,-0.0036651916,0.008552114
678446218240989,0.0012217305,-0.004886922,0.015882496
678446238317950,0.064751714,-0.007330383,0.017104227
678446258437796,0.07086037,-0.0036651916,0.015882496
678446278541989,0.007330383,0.0061086523,0.02076942
678446298649681,-0.096516706,0.008552114,0.017104227
678446318754373,-0.16615535,-0.008552114,0.008552114
678446340887719,-0.18936823,-0.015882496,0.015882496
678446358991027,-0.1282817,-0.015882496,0.014660766
678446379095219,-0.056199603,-0.0036651916,0.007330383
