timestamp,x,y,z
88195557367727,-0.10995574,-0.018325957,0.012217305
88195577371919,0.064751714,-0.017104227,0.015882496
88195597374996,0.009773844,-0.021991149,0.0061086523
88195617383611,-0.064751714,-0.04520403,0.02076942
88195639400496,-0.09407325,-0.06841691,0.017104227
88195657399188,-0.13561209,-0.08552113,0.017104227
88195677400150,-0.04642576,-0.062308256,0.014660766
88195697410726,-0.030543262,-0.035430185,0.02565634
88195717430572,-0.07696902,-0.012217305,0.018325957
88195737454957,-0.10995574,0.0,-0.0036651916
88195757476418,-0.12461651,-0.002443461,-0.013439035
88195777483803,-0.12583824,-0.019547688,0.03176499
88195799537303,-0.013439035,-0.030543262,0.06841691
88195817611918,0.058643065,-0.04520403,0.089186326
88195837679572,0.14538592,-0.04153884,0.028099801
88195857738726,0.09407325,-0.02687807,-0.008552114
88195877793610,0.058643065,-0.057421334,-0.040317107
88195897844533,0.09773844,-0.07941248,-0.06352998
88195917894341,0.08552113,-0.032986723,-0.06841691
88195937933187,0.09896017,-0.004886922,-0.08552113
88195959984764,0.04520403,0.004886922,-0.043982297
88195978008956,-0.0012217305,0.029321533,-0.032986723
88195998033764,-0.042760566,0.030543262,-0.013439035
88196018057956,-0.010995574,0.039095376,-0.028099801
88196038079148,-0.007330383,0.0061086523,0.021991149
88196058100379,0.15393804,0.030543262,-0.021991149
88196078109648,0.015882496,0.008552114,-0.004886922
88196098120186,-0.073303826,0.034208454,0.014660766
88196120152532,-0.09040806,0.030543262,0.007330383
88196138172417,-0.036651913,-0.0012217305,0.043982297
88196158180148,0.07819075,-0.029321533,0.039095376
88196178191455,0.10751228,0.0036651916,0.019547688
88196198197648,0.018325957,0.0,0.02565634
88196218213647,-0.034208454,0.0,-0.0036651916
88196238238917,-0.087964594,0.0061086523,-0.004886922
88196258262378,0.05375614,-0.013439035,-0.0061086523
88196280292032,0.1001819,-0.017104227,-0.030543262
88196298313916,0.057421334,-0.030543262,-0.043982297
88196318322224,-0.012217305,-0.04886922,-0.02687807
88196338329839,0.029321533,-0.040317107,-0.02076942
88196358337416,-0.002443461,-0.035430185,-0.0061086523
88196378341455,0.008552114,-0.02443461,-0.008552114
88196398347954,0.04642576,-0.002443461,0.0036651916
88196418351839,0.09040806,0.02321288,0.007330383
88196440376954,0.010995574,0.007330383,-0.014660766
88196458392839,-0.02565634,-0.034208454,0.02076942
88196478403031,-0.012217305,-0.034208454,0.034208454
88196498422416,-0.06841691,-0.04886922,0.05497787
88196518430300,-0.06963864,-0.04520403,0.10140363
88196538446415,-0.036651913,-0.02687807,0.080634214
88196558460492,0.014660766,-0.013439035,0.010995574
88196578475685,0.059864793,-0.0036651916,-0.057421334
88196600502531,-0.04886922,0.010995574,-0.002443461
88196618501223,-0.1881465,0.014660766,0.0061086523
88196638492838,-0.14049901,0.057421334,0.015882496
88196658488377,0.035430185,0.035430185,-0.0012217305
88196678509453,0.13072516,0.013439035,-0.032986723
88196698501299,0.02565634,0.0061086523,-0.021991149
88196718483415,-0.09773844,0.015882496,-0.015882496
88196738467107,-0.118507855,-0.014660766,0.03176499
88196760468838,0.095294975,-0.02321288,0.014660766
88196778461145,0.22113322,-0.013439035,-0.02321288
88196798447145,0.02076942,-0.007330383,-0.02443461
88196818434068,-0.058643065,-0.018325957,-0.02443461
88196838429376,-0.0036651916,-0.0036651916,0.013439035
88196858416799,0.014660766,0.0061086523,0.030543262
88196878409606,0.09896017,0.035430185,-0.004886922
88196898401722,0.06963864,0.02443461,-0.02321288
88196920403222,0.012217305,-0.008552114,-0.029321533
88196938458491,-0.0061086523,-0.02443461,-0.029321533
88196958553683,-0.010995574,-0.02443461,-0.010995574
88196978639375,0.008552114,-0.0012217305,-0.02076942
88196998731452,0.02321288,0.021991149,-0.043982297
88197018788760,-0.043982297,0.019547688,-0.02565634
88197038774567,-0.105068825,0.009773844,0.017104227
88197058759683,-0.012217305,0.02565634,0.032986723
88197080799567,0.0,0.017104227,0.05009095
88197098790375,-0.017104227,-0.0036651916,0.039095376
88197118884067,-0.062308256,-0.019547688,0.012217305
88197138976067,-0.061086524,-0.017104227,0.008552114
88197159065952,0.042760566,-0.03176499,-0.0036651916
