timestamp,prediction_float,prediction_binary,start_accel_ts,end_accel_ts,start_gyro_ts,end_gyro_ts,window_data
1775686455268,5.5369044E-5,0,900786431121192,900788400006838,900786431123115,900788400008761,-0.035913024|-0.019153614|0.04070143|0.0036651916|0.0012217305|0.0;0.009576807|0.021547815|0.0|0.0|-0.0012217305|0.0;0.009576807|0.021547815|0.0|0.0|-0.0012217305|0.0;0.007182605|-0.009576807|-0.059855044|-0.002443461|0.0036651916|0.0;-0.011971008|-0.02873042|-0.04309563|-0.0012217305|-0.007330383|0.0;0.02633622|-0.009576807|0.038307227|-0.002443461|0.007330383|0.0;-0.01436521|-0.009576807|-0.007182605|0.0012217305|0.0036651916|0.0;-0.0047884034|0.023942016|-0.035913024|0.0012217305|-0.004886922|0.0;0.0047884034|0.0023942017|0.016759412|-0.0036651916|0.002443461|-0.0012217305;0.0023942017|-0.019153614|-0.021547815|0.0012217305|-0.0012217305|-0.002443461;0.04309563|-0.033518825|-0.18914193|0.002443461|-0.012217305|0.0;0.074220255|0.0047884034|0.033518825|-0.0036651916|0.004886922|0.0;0.0|-0.079008654|-0.04070143|0.0|0.004886922|0.0012217305;-0.009576807|0.0047884034|-0.038307227|-0.0012217305|0.0036651916|0.0;-0.011971008|0.0|-0.055066638|0.0012217305|-0.013439035|-0.0012217305;0.045489833|-0.04070143|0.016759412|-0.004886922|0.009773844|-0.0012217305;-0.011971008|-0.055066638|-0.05267244|0.0|-0.004886922|0.0012217305;0.06943185|0.055066638|0.0|0.008552114|0.0036651916|0.0012217305;0.04309563|-0.0047884034|0.009576807|-0.009773844|0.0012217305|0.0;-0.031124622|-0.035913024|-0.059855044|0.0061086523|0.0|0.0012217305;0.01436521|-0.01436521|-0.016759412|0.0036651916|-0.004886922|0.0012217305;-0.0023942017|-0.035913024|0.0|-0.0036651916|0.0061086523|0.0012217305;0.0023942017|-0.031124622|-0.031124622|0.0012217305|0.002443461|0.0012217305;-0.055066638|-0.016759412|-0.0047884034|-0.002443461|-0.0012217305|0.0;-0.021547815|-0.035913024|0.0047884034|0.0012217305|-0.004886922|-0.0012217305;0.04309563|0.02633622|-0.04070143|-0.0012217305|0.0036651916|-0.0012217305;-0.04070143|0.038307227|0.0|-0.0012217305|0.007330383|-0.0012217305;-0.016759412|-0.016759412|-0.023942016|0.0012217305|-0.010995574|-0.0012217305;0.02633622|-0.011971008|-0.023942016|-0.002443461|0.002443461|0.0;-0.04309563|0.019153614|-0.08379706|-0.002443461|0.007330383|0.0;0.023942016|-0.031124622|0.038307227|0.0|-0.0036651916|0.0012217305;0.05746084|-0.06703765|-0.04070143|0.0012217305|0.008552114|0.0012217305;-0.031124622|-0.035913024|-0.031124622|-0.002443461|-0.004886922|0.0012217305;-0.019153614|-0.007182605|-0.009576807|-0.004886922|0.0036651916|0.0;0.009576807|0.023942016|0.0|0.002443461|-0.004886922|0.0;-0.019153614|-0.055066638|-0.02633622|0.0036651916|0.0012217305|0.0012217305;0.055066638|-0.011971008|-0.035913024|0.0|0.0036651916|0.0012217305;-0.0047884034|0.0|-0.05267244|0.0|0.0012217305|0.0012217305;0.0047884034|0.01436521|-0.08379706|0.0|0.0012217305|0.0012217305;0.016759412|-0.031124622|-0.09816227|0.002443461|0.002443461|0.0;0.021547815|-0.06703765|-0.055066638|0.0|-0.012217305|0.0;0.02873042|-0.0047884034|-0.074220255|0.002443461|0.007330383|0.0;-0.01436521|0.02873042|-0.050278235|0.0|0.0012217305|0.0012217305;0.0|-0.007182605|-0.035913024|-0.0012217305|0.0036651916|0.0;-0.009576807|0.02873042|-0.062249243|0.0036651916|-0.0036651916|0.0;0.0047884034|0.009576807|-0.033518825|-0.002443461|-0.010995574|0.0;0.031124622|-0.055066638|-0.055066638|-0.002443461|0.008552114|0.0;-0.009576807|-0.062249243|-0.07182605|0.0|-0.0036651916|0.0;-0.009576807|0.0047884034|0.007182605|-0.0012217305|0.0036651916|0.0;-0.033518825|-0.011971008|-0.08379706|-0.002443461|-0.0012217305|0.0;0.031124622|-0.016759412|-0.06703765|0.0012217305|0.0|-0.0012217305;-0.06464344|0.023942016|-0.023942016|0.0|0.0012217305|-0.0012217305;0.0|0.031124622|-0.01436521|0.0|-0.004886922|0.0;0.0|0.047884032|0.0|0.002443461|-0.002443461|0.0;0.062249243|0.055066638|0.021547815|-0.004886922|0.0012217305|0.0012217305;-0.023942016|-0.031124622|-0.055066638|-0.0012217305|0.0|0.0012217305;-0.021547815|0.016759412|-0.045489833|-0.0012217305|0.0|0.0012217305;0.016759412|0.009576807|0.033518825|-0.004886922|-0.0012217305|0.0;-0.007182605|-0.0023942017|-0.007182605|-0.002443461|-0.0036651916|0.0012217305;-0.016759412|0.021547815|-0.050278235|-0.002443461|0.009773844|0.0;0.021547815|-0.021547815|-0.023942016|-0.0012217305|-0.004886922|0.0;0.011971008|-0.0047884034|0.007182605|-0.0012217305|-0.0012217305|-0.0012217305;-0.021547815|0.0|0.023942016|-0.002443461|0.0012217305|-0.0012217305;-0.021547815|-0.038307227|-0.07182605|-0.0012217305|-0.0036651916|0.0;-0.031124622|-0.02633622|-0.10295067|0.0|0.0061086523|0.0;0.0|-0.02633622|-0.05267244|-0.0012217305|0.0|0.0012217305;-0.031124622|-0.009576807|0.0|0.0012217305|0.0|0.0;0.0023942017|0.055066638|-0.02873042|-0.002443461|-0.0036651916|0.0;0.07182605|-0.04309563|-0.10055647|0.002443461|-0.002443461|-0.0012217305;0.023942016|0.02633622|-0.031124622|0.0036651916|0.0012217305|0.0012217305;-0.016759412|0.021547815|-0.05746084|-0.0012217305|0.002443461|0.0012217305;-0.0023942017|0.021547815|-0.02873042|-0.0012217305|0.0036651916|0.0;-0.02873042|-0.045489833|0.0|0.002443461|-0.004886922|0.0;-0.031124622|0.009576807|-0.02873042|0.0012217305|-0.0036651916|0.0;0.009576807|-0.02633622|-0.033518825|0.0012217305|0.0061086523|0.0;-0.04070143|0.0|-0.04070143|0.0|0.007330383|-0.0012217305;0.02633622|-0.021547815|-0.0023942017|-0.002443461|-0.010995574|-0.0012217305;-0.047884032|-0.0023942017|-0.062249243|0.0012217305|0.0012217305|-0.0012217305;-0.023942016|-0.01436521|-0.02633622|0.0|0.0|-0.0012217305;0.0047884034|0.009576807|-0.05746084|-0.0036651916|0.0012217305|-0.0012217305;0.05267244|-0.033518825|-0.019153614|-0.0012217305|0.0012217305|0.0;0.01436521|0.0|-0.08619126|-0.002443461|0.0012217305|0.0;0.0|0.0023942017|0.033518825|-0.002443461|0.0012217305|0.0;-0.02633622|0.0|-0.11252748|0.0|0.0061086523|0.0;-0.009576807|-0.01436521|-0.038307227|-0.002443461|-0.002443461|0.0012217305;-0.04309563|-0.01436521|-0.04309563|0.002443461|0.0|0.0;-0.04309563|-0.01436521|-0.04309563|0.002443461|0.0|0.0;-0.01436521|-0.011971008|-0.02873042|0.0|0.002443461|0.0;-0.01436521|0.02873042|-0.023942016|0.0012217305|-0.004886922|-0.0012217305;-0.01436521|0.02873042|-0.023942016|0.0012217305|-0.004886922|-0.0012217305;-0.0047884034|0.009576807|-0.07182605|0.0|0.0012217305|-0.0012217305;0.0023942017|0.0023942017|-0.011971008|-0.0012217305|-0.002443461|-0.0012217305;0.05267244|-0.009576807|-0.0047884034|-0.0012217305|0.0036651916|0.0;-0.021547815|0.016759412|-0.047884032|0.0|-0.0036651916|0.0;0.035913024|-0.007182605|-0.074220255|0.0|-0.0061086523|0.0;0.047884032|-0.021547815|-0.05267244|-0.0036651916|0.002443461|-0.0012217305;-0.007182605|0.0|0.007182605|-0.002443461|-0.0012217305|0.0;-0.055066638|-0.01436521|-0.079008654|0.0|0.002443461|-0.0012217305;-0.059855044|-0.011971008|-0.019153614|0.0012217305|-0.004886922|0.0;0.023942016|0.009576807|0.035913024|-0.002443461|-0.0036651916|0.0
1775686456322,5.6138535E-5,0,900787475901957,900789463387103,900787475903880,900789463389026,0.0|0.047884032|0.0|0.002443461|-0.002443461|0.0;0.062249243|0.055066638|0.021547815|-0.004886922|0.0012217305|0.0012217305;-0.023942016|-0.031124622|-0.055066638|-0.0012217305|0.0|0.0012217305;-0.021547815|0.016759412|-0.045489833|-0.0012217305|0.0|0.0012217305;0.016759412|0.009576807|0.033518825|-0.004886922|-0.0012217305|0.0;-0.007182605|-0.0023942017|-0.007182605|-0.002443461|-0.0036651916|0.0012217305;-0.016759412|0.021547815|-0.050278235|-0.002443461|0.009773844|0.0;0.021547815|-0.021547815|-0.023942016|-0.0012217305|-0.004886922|0.0;0.011971008|-0.0047884034|0.007182605|-0.0012217305|-0.0012217305|-0.0012217305;-0.021547815|0.0|0.023942016|-0.002443461|0.0012217305|-0.0012217305;-0.021547815|-0.038307227|-0.07182605|-0.0012217305|-0.0036651916|0.0;-0.031124622|-0.02633622|-0.10295067|0.0|0.0061086523|0.0;0.0|-0.02633622|-0.05267244|-0.0012217305|0.0|0.0012217305;-0.031124622|-0.009576807|0.0|0.0012217305|0.0|0.0;0.0023942017|0.055066638|-0.02873042|-0.002443461|-0.0036651916|0.0;0.07182605|-0.04309563|-0.10055647|0.002443461|-0.002443461|-0.0012217305;0.023942016|0.02633622|-0.031124622|0.0036651916|0.0012217305|0.0012217305;-0.016759412|0.021547815|-0.05746084|-0.0012217305|0.002443461|0.0012217305;-0.0023942017|0.021547815|-0.02873042|-0.0012217305|0.0036651916|0.0;-0.02873042|-0.045489833|0.0|0.002443461|-0.004886922|0.0;-0.031124622|0.009576807|-0.02873042|0.0012217305|-0.0036651916|0.0;0.009576807|-0.02633622|-0.033518825|0.0012217305|0.0061086523|0.0;-0.04070143|0.0|-0.04070143|0.0|0.007330383|-0.0012217305;0.02633622|-0.021547815|-0.0023942017|-0.002443461|-0.010995574|-0.0012217305;-0.047884032|-0.0023942017|-0.062249243|0.0012217305|0.0012217305|-0.0012217305;-0.023942016|-0.01436521|-0.02633622|0.0|0.0|-0.0012217305;0.0047884034|0.009576807|-0.05746084|-0.0036651916|0.0012217305|-0.0012217305;0.05267244|-0.033518825|-0.019153614|-0.0012217305|0.0012217305|0.0;0.01436521|0.0|-0.08619126|-0.002443461|0.0012217305|0.0;0.0|0.0023942017|0.033518825|-0.002443461|0.0012217305|0.0;-0.02633622|0.0|-0.11252748|0.0|0.0061086523|0.0;-0.009576807|-0.01436521|-0.038307227|-0.002443461|-0.002443461|0.0012217305;-0.04309563|-0.01436521|-0.04309563|0.002443461|0.0|0.0;-0.04309563|-0.01436521|-0.04309563|0.002443461|0.0|0.0;-0.01436521|-0.011971008|-0.02873042|0.0|0.002443461|0.0;-0.01436521|0.02873042|-0.023942016|0.0012217305|-0.004886922|-0.0012217305;-0.01436521|0.02873042|-0.023942016|0.0012217305|-0.004886922|-0.0012217305;-0.0047884034|0.009576807|-0.07182605|0.0|0.0012217305|-0.0012217305;0.0023942017|0.0023942017|-0.011971008|-0.0012217305|-0.002443461|-0.0012217305;0.05267244|-0.009576807|-0.0047884034|-0.0012217305|0.0036651916|0.0;-0.021547815|0.016759412|-0.047884032|0.0|-0.0036651916|0.0;0.035913024|-0.007182605|-0.074220255|0.0|-0.0061086523|0.0;0.047884032|-0.021547815|-0.05267244|-0.0036651916|0.002443461|-0.0012217305;-0.007182605|0.0|0.007182605|-0.002443461|-0.0012217305|0.0;-0.055066638|-0.01436521|-0.079008654|0.0|0.002443461|-0.0012217305;-0.059855044|-0.011971008|-0.019153614|0.0012217305|-0.004886922|0.0;0.023942016|0.009576807|0.035913024|-0.002443461|-0.0036651916|0.0;-0.047884032|0.019153614|-0.06703765|-0.0012217305|0.0061086523|0.0;-0.035913024|-0.019153614|0.0|0.002443461|0.0012217305|0.0;-0.033518825|-0.033518825|0.019153614|-0.004886922|-0.007330383|0.0;0.0023942017|-0.0023942017|-0.035913024|-0.002443461|0.0012217305|0.0;0.047884032|0.033518825|-0.04070143|0.0|0.0|0.0012217305;-0.0023942017|0.019153614|-0.0023942017|-0.002443461|0.010995574|0.0012217305;-0.055066638|-0.02633622|0.0|-0.0012217305|-0.012217305|0.0;0.059855044|0.0047884034|-0.088585466|-0.002443461|-0.0061086523|-0.0012217305;-0.019153614|0.019153614|-0.076614454|-0.0061086523|0.002443461|0.0;-0.009576807|-0.023942016|-0.033518825|0.0|0.002443461|0.0012217305;0.0047884034|-0.050278235|-0.088585466|0.0|0.0036651916|0.0012217305;0.007182605|-0.055066638|-0.02873042|-0.0036651916|-0.0012217305|0.0;-0.0047884034|-0.023942016|-0.021547815|-0.0012217305|-0.002443461|0.0;0.035913024|-0.009576807|-0.088585466|-0.0012217305|0.002443461|0.0;-0.016759412|0.0|-0.01436521|0.0|-0.0036651916|0.0;0.035913024|-0.019153614|-0.019153614|0.0012217305|-0.0012217305|0.0;0.021547815|-0.02873042|-0.02873042|0.0|0.002443461|0.0;0.06464344|-0.02873042|-0.019153614|-0.0036651916|-0.0036651916|0.0;0.055066638|0.045489833|-0.05267244|0.0012217305|0.0036651916|0.0;-0.038307227|-0.031124622|-0.074220255|0.0012217305|-0.002443461|0.0;-0.06464344|-0.02633622|-0.05746084|0.0012217305|-0.002443461|0.0;0.009576807|0.0|0.019153614|-0.002443461|0.0|0.0;0.0|-0.011971008|-0.035913024|-0.0012217305|-0.002443461|0.0;-0.031124622|0.02873042|-0.047884032|0.0012217305|0.007330383|0.0;0.035913024|0.0|-0.088585466|0.0012217305|-0.004886922|0.0;0.01436521|-0.02873042|-0.05267244|0.0|-0.0012217305|0.0;0.0|0.009576807|-0.0047884034|-0.002443461|0.0|0.0;-0.02633622|0.0047884034|-0.021547815|0.0|-0.002443461|0.0;0.045489833|-0.01436521|-0.035913024|0.0012217305|0.004886922|-0.0012217305;0.021547815|-0.05746084|-0.011971008|-0.002443461|-0.0036651916|-0.0012217305;0.011971008|-0.007182605|-0.02633622|-0.002443461|-0.0036651916|-0.0012217305;0.0023942017|-0.045489833|-0.07182605|-0.0012217305|0.0012217305|-0.0012217305;0.06703765|-0.01436521|-0.047884032|0.0012217305|-0.0036651916|0.0012217305;-0.007182605|-0.038307227|0.016759412|-0.0012217305|0.0061086523|0.0;-0.05267244|-0.01436521|-0.06943185|0.0|0.0|0.0;-0.0047884034|-0.02633622|-0.047884032|-0.0012217305|-0.0012217305|0.0;0.0|0.011971008|-0.016759412|-0.0012217305|0.0036651916|0.0;0.0023942017|0.0|-0.076614454|-0.0012217305|-0.002443461|0.0;-0.016759412|-0.045489833|-0.009576807|0.0|-0.0012217305|0.0;-0.016759412|0.02873042|-0.033518825|-0.0036651916|0.0|0.0;-0.055066638|0.021547815|-0.038307227|-0.0012217305|0.0|0.0;0.016759412|-0.0023942017|-0.074220255|0.0|0.002443461|0.0;-0.033518825|-0.045489833|0.01436521|0.0|-0.0012217305|0.0;-0.0023942017|0.033518825|-0.04309563|-0.002443461|-0.0012217305|-0.0012217305;-0.009576807|-0.02633622|-0.033518825|-0.0012217305|0.0012217305|0.0;0.007182605|0.0|-0.02873042|0.0|-0.0012217305|0.0;0.009576807|-0.016759412|-0.09816227|-0.0012217305|0.002443461|-0.0012217305;0.011971008|0.0|-0.06703765|0.0|-0.0012217305|0.0;0.035913024|-0.01436521|-0.04309563|-0.0012217305|0.0|0.0;0.02873042|-0.019153614|-0.045489833|-0.002443461|0.0036651916|0.0;0.031124622|-0.035913024|-0.04309563|0.0012217305|0.0|0.0;-0.0023942017|0.019153614|-0.033518825|-0.0012217305|0.0|0.0;0.02633622|-0.007182605|-0.01436521|0.0|-0.002443461|-0.0012217305
1775686457379,5.203715E-5,0,900788520075568,900790509403984,900788520077492,900790509405907,-0.0023942017|0.019153614|-0.0023942017|-0.002443461|0.010995574|0.0012217305;-0.055066638|-0.02633622|0.0|-0.0012217305|-0.012217305|0.0;0.059855044|0.0047884034|-0.088585466|-0.002443461|-0.0061086523|-0.0012217305;-0.019153614|0.019153614|-0.076614454|-0.0061086523|0.002443461|0.0;-0.009576807|-0.023942016|-0.033518825|0.0|0.002443461|0.0012217305;0.0047884034|-0.050278235|-0.088585466|0.0|0.0036651916|0.0012217305;0.007182605|-0.055066638|-0.02873042|-0.0036651916|-0.0012217305|0.0;-0.0047884034|-0.023942016|-0.021547815|-0.0012217305|-0.002443461|0.0;0.035913024|-0.009576807|-0.088585466|-0.0012217305|0.002443461|0.0;-0.016759412|0.0|-0.01436521|0.0|-0.0036651916|0.0;0.035913024|-0.019153614|-0.019153614|0.0012217305|-0.0012217305|0.0;0.021547815|-0.02873042|-0.02873042|0.0|0.002443461|0.0;0.06464344|-0.02873042|-0.019153614|-0.0036651916|-0.0036651916|0.0;0.055066638|0.045489833|-0.05267244|0.0012217305|0.0036651916|0.0;-0.038307227|-0.031124622|-0.074220255|0.0012217305|-0.002443461|0.0;-0.06464344|-0.02633622|-0.05746084|0.0012217305|-0.002443461|0.0;0.009576807|0.0|0.019153614|-0.002443461|0.0|0.0;0.0|-0.011971008|-0.035913024|-0.0012217305|-0.002443461|0.0;-0.031124622|0.02873042|-0.047884032|0.0012217305|0.007330383|0.0;0.035913024|0.0|-0.088585466|0.0012217305|-0.004886922|0.0;0.01436521|-0.02873042|-0.05267244|0.0|-0.0012217305|0.0;0.0|0.009576807|-0.0047884034|-0.002443461|0.0|0.0;-0.02633622|0.0047884034|-0.021547815|0.0|-0.002443461|0.0;0.045489833|-0.01436521|-0.035913024|0.0012217305|0.004886922|-0.0012217305;0.021547815|-0.05746084|-0.011971008|-0.002443461|-0.0036651916|-0.0012217305;0.011971008|-0.007182605|-0.02633622|-0.002443461|-0.0036651916|-0.0012217305;0.0023942017|-0.045489833|-0.07182605|-0.0012217305|0.0012217305|-0.0012217305;0.06703765|-0.01436521|-0.047884032|0.0012217305|-0.0036651916|0.0012217305;-0.007182605|-0.038307227|0.016759412|-0.0012217305|0.0061086523|0.0;-0.05267244|-0.01436521|-0.06943185|0.0|0.0|0.0;-0.0047884034|-0.02633622|-0.047884032|-0.0012217305|-0.0012217305|0.0;0.0|0.011971008|-0.016759412|-0.0012217305|0.0036651916|0.0;0.0023942017|0.0|-0.076614454|-0.0012217305|-0.002443461|0.0;-0.016759412|-0.045489833|-0.009576807|0.0|-0.0012217305|0.0;-0.016759412|0.02873042|-0.033518825|-0.0036651916|0.0|0.0;-0.055066638|0.021547815|-0.038307227|-0.0012217305|0.0|0.0;0.016759412|-0.0023942017|-0.074220255|0.0|0.002443461|0.0;-0.033518825|-0.045489833|0.01436521|0.0|-0.0012217305|0.0;-0.0023942017|0.033518825|-0.04309563|-0.002443461|-0.0012217305|-0.0012217305;-0.009576807|-0.02633622|-0.033518825|-0.0012217305|0.0012217305|0.0;0.007182605|0.0|-0.02873042|0.0|-0.0012217305|0.0;0.009576807|-0.016759412|-0.09816227|-0.0012217305|0.002443461|-0.0012217305;0.011971008|0.0|-0.06703765|0.0|-0.0012217305|0.0;0.035913024|-0.01436521|-0.04309563|-0.0012217305|0.0|0.0;0.02873042|-0.019153614|-0.045489833|-0.002443461|0.0036651916|0.0;0.031124622|-0.035913024|-0.04309563|0.0012217305|0.0|0.0;-0.0023942017|0.019153614|-0.033518825|-0.0012217305|0.0|0.0;0.02633622|-0.007182605|-0.01436521|0.0|-0.002443461|-0.0012217305;0.033518825|0.031124622|-0.062249243|-0.0036651916|0.0012217305|0.0;-0.016759412|-0.033518825|-0.04309563|-0.0012217305|0.0012217305|0.0;0.007182605|0.0|-0.0047884034|-0.0012217305|0.0|0.0;-0.031124622|0.0|-0.05267244|-0.0012217305|-0.002443461|0.0;-0.01436521|-0.016759412|-0.02873042|-0.0012217305|0.0|0.0;0.059855044|-0.0047884034|-0.021547815|-0.0012217305|0.0012217305|0.0;0.0023942017|-0.0047884034|-0.021547815|0.0|0.0012217305|0.0;0.007182605|0.009576807|-0.04309563|0.0|-0.0036651916|0.0;0.023942016|-0.009576807|-0.076614454|-0.0012217305|0.0|0.0;-0.011971008|0.033518825|-0.035913024|-0.002443461|0.0012217305|0.0;0.016759412|-0.01436521|0.0023942017|-0.0012217305|0.0|0.0;-0.01436521|-0.0047884034|-0.01436521|-0.0012217305|-0.0012217305|0.0;-0.007182605|-0.019153614|-0.047884032|-0.0012217305|-0.0012217305|0.0;-0.021547815|0.047884032|-0.05746084|0.0012217305|0.0012217305|0.0;0.0023942017|0.04070143|-0.045489833|-0.0012217305|0.0|0.0;-0.023942016|-0.033518825|-0.08140286|0.0012217305|0.002443461|0.0;0.074220255|0.05267244|-0.007182605|-0.0012217305|-0.002443461|-0.0012217305;0.0023942017|0.02633622|0.0|-0.002443461|0.0|0.0;0.019153614|0.0047884034|-0.05746084|-0.002443461|0.0012217305|0.0;0.05267244|0.009576807|-0.02873042|-0.002443461|0.0|0.0;0.007182605|0.0047884034|-0.08379706|-0.0012217305|-0.0012217305|0.0;0.011971008|0.0|-0.011971008|-0.002443461|-0.0012217305|0.0;0.038307227|0.01436521|-0.047884032|0.0|-0.0012217305|0.0;0.0|-0.007182605|-0.02873042|0.0|0.0012217305|0.0;0.038307227|-0.019153614|0.0|0.0|-0.0012217305|0.0;0.019153614|0.016759412|-0.06703765|0.0|-0.0012217305|0.0;-0.019153614|0.05267244|0.011971008|-0.0012217305|-0.0012217305|0.0;0.035913024|0.007182605|-0.033518825|-0.0012217305|0.0|0.0;0.0|-0.009576807|-0.079008654|0.0|0.0|0.0;-0.0023942017|0.009576807|-0.088585466|0.0|-0.0012217305|0.0;-0.04309563|0.021547815|-0.05267244|-0.0012217305|-0.002443461|0.0;-0.031124622|0.02873042|-0.023942016|-0.0012217305|0.0061086523|0.0;0.007182605|-0.035913024|-0.02873042|-0.0012217305|-0.0061086523|0.0;-0.01436521|0.031124622|-0.035913024|0.0|-0.0012217305|0.0;0.007182605|-0.007182605|-0.093373865|-0.002443461|0.0|0.0;-0.011971008|0.011971008|-0.016759412|-0.0012217305|-0.0012217305|0.0;0.007182605|-0.021547815|-0.033518825|-0.0012217305|0.002443461|0.0;-0.01436521|-0.021547815|-0.023942016|0.0|0.0036651916|0.0;0.035913024|-0.019153614|-0.011971008|0.0|-0.002443461|0.0;-0.007182605|-0.009576807|-0.045489833|-0.0012217305|-0.0012217305|0.0;-0.035913024|-0.019153614|0.0047884034|0.0|0.002443461|0.0;-0.0023942017|-0.08379706|-0.047884032|-0.002443461|-0.0012217305|0.0;-0.021547815|-0.035913024|-0.050278235|0.0012217305|0.0012217305|0.0;-0.02633622|-0.011971008|-0.047884032|-0.002443461|-0.0012217305|0.0;0.02873042|-0.02633622|-0.06703765|-0.0012217305|-0.0012217305|0.0;-0.0023942017|-0.035913024|-0.011971008|0.0012217305|-0.0012217305|0.0;0.011971008|-0.007182605|-0.016759412|0.0|0.0|0.0;-0.016759412|-0.031124622|-0.04309563|0.0|-0.0012217305|0.0;-0.031124622|-0.0047884034|-0.038307227|0.0|0.0|0.0;-0.021547815|-0.011971008|-0.050278235|-0.0012217305|-0.0036651916|-0.0012217305;0.0047884034|-0.06464344|-0.01436521|0.0|-0.002443461|0.0;-0.021547815|-0.045489833|0.011971008|-0.0012217305|0.0|0.0
