timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,event,prediction_float,prediction_binary
152244751182629,-4.4436383,-7.905654,-5.2480903,0.6817256,-0.08674286,-0.059864793,,0.25390577,0.0
152244769256322,-4.31914,-7.6470804,-4.855441,0.5705481,-0.13072516,-0.10873401,,0.12291537,0.0
152244789328937,-4.189853,-8.267179,-4.1706996,0.39461896,-0.040317107,-0.05375614,,0.12291537,0.0
152244809408668,-4.4077253,-7.678205,-3.8762126,0.55833083,-0.05131268,-0.043982297,,0.12291537,0.0
152244829488629,-4.3478703,-7.1969705,-4.132392,0.35063666,-0.1001819,-0.037873644,,0.12291537,0.0
152244849572360,-3.8067808,-7.0844426,-3.8307228,-0.204029,-0.035430185,-0.039095376,,0.12291537,0.0
152244869648706,-4.331111,-7.821857,-3.763685,-0.60231316,0.10629055,-0.040317107,,0.12291537,0.0
152244890744090,-4.4963107,-8.604761,-4.177882,-0.42760566,0.09896017,-0.018325957,,0.12291537,0.0
152244910822090,-4.4843397,-8.568848,-4.4603977,-0.05009095,0.043982297,0.017104227,,0.12291537,0.0
152244929891436,-4.5537715,-8.295909,-4.2999864,0.12461651,-0.0036651916,0.040317107,,0.12291537,0.0
152244949967090,-4.4220905,-8.030152,-4.1156325,0.17592919,0.004886922,0.07819075,,0.12291537,0.0
152244970036167,-4.4819455,-8.090008,-4.156334,-0.007330383,0.05375614,0.1001819,,0.12291537,0.0
152244990100436,-4.4723687,-8.286332,-4.283227,-0.14660765,0.07452556,0.12095132,,0.12291537,0.0
152245010169205,-4.3742065,-7.8505874,-4.039018,-0.062308256,0.073303826,0.118507855,,0.12291537,0.0
152245030228090,-4.4963107,-7.4723034,-4.355053,-0.010995574,0.04642576,0.089186326,,0.12291537,0.0
152245051295705,-4.55856,-7.704541,-4.4819455,-0.07696902,0.0012217305,0.08307768,,0.12291537,0.0
152245072375551,-4.5394063,-7.7093296,-4.486734,-0.13683382,-0.017104227,0.064751714,,0.12291537,0.0
152245090432897,-4.5537715,-8.008605,-4.261679,-0.06719518,-0.04153884,0.07086037,,0.12291537,0.0
152245110502205,-4.4220905,-7.819463,-4.3047748,0.1282817,-0.07452556,0.065973446,,0.12291537,0.0
152245130572051,-4.345476,-7.369353,-4.4675803,0.10751228,-0.087964594,0.036651913,,0.12291537,0.0
152245150642282,-4.1635165,-7.201759,-4.321534,-0.05497787,-0.09773844,0.017104227,,0.12291537,0.0
152245170707551,-4.3047748,-7.40766,-4.3358994,-0.1600467,-0.09285152,-0.02443461,,0.12291537,0.0
152245190769205,-4.5322237,-7.9032598,-4.249708,-0.13561209,-0.09896017,-0.013439035,,0.12291537,0.0
152245211851551,-4.5777135,-7.8649526,-4.0916905,-0.002443461,-0.09896017,-0.007330383,,0.12291537,0.0
152245231934781,-4.6279917,-7.656657,-4.4005427,0.05375614,-0.10751228,0.013439035,,0.12291537,0.0
152245250982089,-4.661511,-7.8505874,-4.3047748,-0.02565634,-0.10995574,0.019547688,,0.12291537,0.0
152245271054512,-4.489128,-7.867347,-4.0677485,-0.04642576,-0.11484267,0.02687807,,0.12291537,0.0
152245291136781,-4.4915223,-7.860164,-3.9121256,0.017104227,-0.058643065,0.042760566,,0.12291537,0.0
152245311215204,-4.5537715,-7.469909,-4.201824,0.06719518,-0.03176499,0.02565634,,0.12291537,0.0
152245331293012,-4.4819455,-7.290344,-4.51307,-0.039095376,-0.05009095,0.0012217305,,0.12291537,0.0
152245351360089,-4.55856,-7.479486,-4.697424,-0.1881465,-0.0842994,-0.009773844,,0.12291537,0.0
152245372428204,-4.2999864,-7.632715,-4.249708,-0.23457226,-0.10873401,-0.035430185,,0.12291537,0.0
152245393513012,-4.486734,-7.9607205,-4.060566,-0.10995574,-0.12095132,-0.03176499,,0.12291537,0.0
152245411569781,-4.3718123,-7.740454,-4.1371803,0.07696902,-0.13683382,-0.034208454,,0.12291537,0.0
152245431634127,-4.280833,-7.417237,-3.9025488,0.02443461,-0.11362094,-0.028099801,,0.12291537,0.0
152245451695050,-4.2880154,-7.405266,-3.7493198,-0.1160644,-0.052534413,-0.03176499,,0.12291537,0.0
152245471764434,-4.548983,-7.723695,-4.074931,-0.13194689,0.036651913,-0.035430185,,0.12291537,0.0
152245491831204,-4.7668557,-7.85777,-3.9911342,-0.014660766,0.032986723,-0.042760566,,0.12291537,0.0
152245511897857,-4.759673,-7.443573,-3.632004,0.058643065,-0.02321288,-0.10873401,,0.12291537,0.0
152245532977973,-4.2425256,-7.2951326,-4.6279917,0.056199603,0.0061086523,-0.11362094,,0.12291537,0.0
152245553058357,-4.285621,-7.8050976,-4.7189717,0.052534413,-0.032986723,-0.12095132,,0.12291537,0.0
152245572128780,-3.4859576,-8.279149,-3.6008794,0.38362336,-0.12339478,-0.2443461,,0.12291537,0.0
152245592186203,-3.6774938,-8.444349,-3.7014358,0.6817256,-0.05131268,-0.14294247,,0.12291537,0.0
152245612240203,-3.6990416,-7.824251,-4.948815,0.3933972,-0.036651913,-0.18325958,,0.12291537,0.0
152245632291511,-4.548983,-9.569624,-4.369418,0.21502456,-0.09773844,-0.04153884,,0.12291537,0.0
152245652352895,-4.2880154,-8.949526,-3.643975,0.75869465,-0.19914207,0.02687807,,0.12291537,0.0
152245672417549,-3.976769,-7.819463,-3.0478187,0.9016371,-0.14172074,0.04642576,,0.12291537,0.0
152245693478972,-4.175488,-7.515399,-3.1244333,0.72326446,0.018325957,0.04886922,,0.12291537,0.0
152245714549549,-4.4915223,-7.9990277,-3.9073372,0.408058,0.11362094,0.057421334,,0.12291537,0.0
152245732602626,-4.307169,-7.723695,-3.335123,0.1441642,0.11728613,0.052534413,,0.12291537,0.0
152245752662433,-4.1276035,-7.771579,-2.8802247,0.010995574,0.21013765,-0.014660766,,0.12291537,0.0
152245772716318,-3.9839516,-8.073248,-2.789245,-0.14660765,0.33108896,0.02443461,,0.02995912,0.0
152245792776818,-4.6782703,-8.14268,-4.096479,-0.096516706,0.32253686,-0.0012217305,,0.02995912,0.0
152245812838510,-4.620809,-8.50181,-4.3358994,-0.040317107,0.14049901,-0.04153884,,0.02995912,0.0
152245832902702,-4.6519337,-8.12592,-4.4795513,0.0842994,0.030543262,-0.062308256,,0.02995912,0.0
152245853990356,-4.345476,-7.771579,-4.175488,0.17715092,-0.089186326,-0.13072516,,0.02995912,0.0
152245874065664,-4.450821,-7.491457,-3.845088,0.08307768,-0.14049901,-0.20647246,,0.02995912,0.0
152245893129010,-4.7046065,-7.553706,-3.6487634,-0.013439035,-0.17592919,-0.2125811,,0.02995912,0.0
152245913197010,-4.7668557,-7.9870567,-3.169923,-0.014660766,-0.18448131,-0.23090707,,0.02995912,0.0
152245933251587,-4.735731,-8.463503,-2.396596,0.081855945,-0.15149458,-0.14905111,,0.02995912,0.0
152245953314125,-4.5633483,-8.042124,-2.7700913,0.11484267,-0.1001819,-0.103847094,,0.02995912,0.0
152245973363471,-4.381389,-7.929596,-2.822764,0.009773844,-0.018325957,-0.081855945,,0.02995912,0.0
152245993414663,-4.357447,-8.439561,-3.2225955,0.04153884,0.03176499,-0.02321288,,0.02995912,0.0
152246014474125,-4.2161894,-8.26239,-3.5170822,0.28955013,0.0012217305,-0.019547688,,0.02995912,0.0
152246035542163,-4.441244,-8.267179,-4.015076,0.32498032,-0.032986723,-0.042760566,,0.02995912,0.0
152246053596317,-4.3718123,-8.348581,-3.3327289,0.31642818,-0.04642576,0.0,,0.02995912,0.0
152246073658163,-3.9983168,-7.441179,-3.3399115,0.13683382,-0.010995574,0.004886922,,0.02995912,0.0
152246093718394,-3.9839516,-8.508993,-3.2728736,-0.036651913,0.06841691,-0.105068825,,0.02995912,0.0
152246113775009,-4.31914,-8.523358,-3.3423057,0.07574729,0.04642576,-0.057421334,,0.02995912,0.0
152246133848086,-4.1539397,-8.286332,-3.4835634,-0.09896017,0.047647487,-0.036651913,,0.02995912,0.0
152246153902932,-4.213795,-8.549694,-3.643975,-0.21624629,0.061086524,-0.002443461,,0.02995912,0.0
152246174962778,-4.292804,-8.516175,-3.799598,-0.17104226,0.017104227,0.008552114,,0.02995912,0.0
152246195020009,-4.2904096,-8.394072,-3.4332852,-0.061086524,-0.043982297,0.0036651916,,0.02995912,0.0
152246214068162,-4.2281604,-8.264784,-3.3159695,0.04642576,-0.06963864,-0.02076942,,0.02995912,0.0
152246234119739,-4.10845,-8.013393,-3.335123,0.08552113,-0.07452556,-0.056199603,,0.02995912,0.0
152246254170624,-4.1395745,-7.7189064,-3.2680852,-0.028099801,-0.10751228,-0.09407325,,0.02995912,0.0
152246274228085,-3.9312792,-8.451532,-3.5649664,-0.07941248,-0.13072516,-0.10629055,,0.02995912,0.0
152246294286085,-4.1012673,-8.846576,-3.2082303,0.09407325,-0.112399206,-0.118507855,,0.02995912,0.0
152246314355393,-3.8019924,-8.343793,-2.8682537,0.16249016,-0.12950343,-0.09285152,,0.02995912,0.0
152246335419662,-4.1539397,-8.214506,-3.7421372,0.1441642,-0.11484267,-0.096516706,,0.02995912,0.0
152246356491893,-4.3837833,-8.441956,-3.9001546,0.12950343,-0.16737708,-0.119729586,,0.02995912,0.0
152246374548969,-4.510676,-8.664616,-3.4356794,0.07696902,-0.26633725,-0.12095132,,0.02995912,0.0
152246394623239,-4.3718123,-8.7532015,-2.9017725,0.16371189,-0.2932153,-0.11484267,,0.02995912,0.0
152246414702892,-4.572925,-8.848969,-3.2130187,0.31764993,-0.3359759,-0.12217305,,0.02995912,0.0
152246434778623,-4.6040497,-9.193734,-3.1244333,0.41416663,-0.39950588,-0.09407325,,0.02995912,0.0
152246454859046,-4.5777135,-8.552089,-3.4165258,0.5155703,-0.4642576,-0.07086037,,0.02995912,0.0
152246474945931,-4.5154643,-7.9750857,-3.0238767,0.45081854,-0.535118,-0.05131268,,0.02995912,0.0
152246496048161,-4.2544966,-8.286332,-2.4851813,0.3933972,-0.5705481,-0.06841691,,0.02995912,0.0
152246516087507,-4.19943,-8.520964,-2.3199813,0.3885103,-0.5180137,-0.061086524,,0.02995912,0.0
152246535177200,-4.2784386,-8.453926,-2.3415294,0.3200934,-0.4605924,-0.0036651916,,0.02995912,0.0
152246555183738,-4.4460325,-8.252813,-2.5450363,0.31764993,-0.43860126,0.032986723,,0.02995912,0.0
152246575277853,-4.197036,-8.307879,-2.492364,0.2125811,-0.41905355,0.034208454,,0.02995912,0.0
152246595321007,-3.98874,-8.133103,-2.4157495,0.21624629,-0.38606682,0.017104227,,0.02995912,0.0
152246615417007,-4.036624,-8.3150625,-2.1930888,0.17837265,-0.32375857,0.034208454,,0.02995912,0.0
152246635449392,-4.086902,-8.779537,-2.2050598,0.23335053,-0.30176744,0.06963864,,0.02995912,0.0
152246656544468,-3.9695864,-8.528147,-2.2936451,0.39950588,-0.30298916,0.07086037,,0.02995912,0.0
152246677603045,-3.98874,-8.171411,-2.1906946,0.26145032,-0.2602286,0.05497787,,0.02995912,0.0
152246695687661,-3.9480386,-8.734048,-1.7310078,-0.057421334,-0.18570304,0.080634214,,0.02995912,0.0
152246715746545,-3.8067808,-8.6334915,-1.3862427,-0.06841691,-0.10873401,0.052534413,,0.02995912,0.0
152246735827007,-4.024653,-8.669404,-1.8579005,-0.0036651916,-0.07941248,0.062308256,,0.02995912,0.0
152246755851468,-4.1491513,-9.124303,-2.1859062,0.09285152,-0.13194689,0.095294975,,0.02995912,0.0
152246775938199,-3.8067808,-8.707711,-2.0087352,0.35063666,-0.14049901,-0.018325957,,0.19756323,0.0
152246795981506,-3.787627,-8.058883,-1.0127473,-0.096516706,0.019547688,-0.040317107,,0.19756323,0.0
152246817082891,-3.8953662,-8.748413,-0.81881696,-0.49968776,0.15882497,-0.02076942,,0.19756323,0.0
152246837130429,-3.7948096,-8.844181,-0.9983821,-0.6951646,0.29810223,0.0,,0.19756323,0.0
152246856222775,-4.345476,-8.655039,-1.7908629,-0.64751714,0.34697145,0.004886922,,0.19756323,0.0
152246876260314,-4.465186,-8.6813755,-2.4037786,-0.7086037,0.36041048,0.065973446,,0.19756323,0.0
152246896315891,-4.855441,-9.643845,-3.277662,-0.63041294,0.30787608,0.09407325,,0.19756323,0.0
152246916369198,-5.0517654,-9.564836,-2.8083985,-0.34697145,0.19181168,0.172264,,0.19756323,0.0
152246936423313,-4.8219223,-8.528147,-2.6671407,-0.08552113,0.105068825,0.16737708,,0.19756323,0.0
152246956476736,-4.654328,-7.264008,-2.6647465,-0.13194689,0.06352998,0.15149458,,0.19756323,0.0
152246977537698,-4.570531,-7.9607205,-2.6551697,-0.25411993,0.06719518,0.10629055,,0.19756323,0.0
152246998602390,-4.8458643,-8.214506,-3.1914709,0.12705997,-0.028099801,0.019547688,,0.19756323,0.0
152247016652429,-4.390966,-7.747637,-2.693477,0.27977628,-0.09040806,0.0012217305,,0.19756323,0.0
152247036701121,-4.642357,-7.9942393,-2.372654,0.18325958,-0.065973446,-0.05009095,,0.19756323,0.0
152247056741390,-4.6686935,-8.406042,-2.2409728,0.11484267,0.028099801,-0.103847094,,0.19756323,0.0
152247076791428,-3.857059,-7.8050976,-1.7405846,0.2125811,0.08552113,-0.2687807,,0.19756323,0.0
152247096850890,-4.522647,-8.710106,-3.2321723,-0.15515977,0.12583824,-0.14905111,,0.19756323,0.0
152247116913390,-4.474763,-9.583989,-2.9496565,-0.3567453,0.02687807,-0.058643065,,0.19756323,0.0
152247137983005,-4.7764325,-9.208099,-2.669535,-0.012217305,-0.035430185,-0.04153884,,0.19756323,0.0
152247158056890,-4.5777135,-8.4108305,-2.4947581,0.21991149,-0.08674286,-0.05009095,,0.19756323,0.0
152247177120082,-4.5274353,-8.195353,-2.60968,0.17715092,-0.12217305,-0.03176499,,0.19756323,0.0
152247197184466,-4.4699745,-8.743625,-2.0853498,0.08674286,-0.15149458,-0.0012217305,,0.19756323,0.0
152247217254197,-4.096479,-8.240842,-1.13964,0.3555236,-0.028099801,-0.039095376,,0.19756323,0.0
152247237317543,-3.8379054,-7.7308774,-2.219425,0.20525073,0.11484267,-0.14538592,,0.19756323,0.0
152247257387389,-4.663905,-9.246407,-3.6224272,-0.3726278,0.118507855,-0.04153884,,0.19756323,0.0
152247277456620,-4.5154643,-9.306262,-3.1004913,-0.5534439,0.029321533,0.012217305,,0.19756323,0.0
152247298534927,-4.6232033,-9.174581,-3.0190883,-0.2761111,-0.035430185,0.035430185,,0.19756323,0.0
152247319616274,-4.6519337,-8.465898,-2.9352913,0.039095376,-0.13927728,0.042760566,,0.19756323,0.0
152247337673697,-4.417302,-7.797915,-2.8060043,0.05375614,-0.17592919,-0.0012217305,,0.19756323,0.0
152247357736389,-4.3502645,-8.104373,-2.4588451,-0.11728613,-0.17592919,-0.035430185,,0.19756323,0.0
152247377798927,-4.450821,-8.7125,-2.1619642,-0.15027285,-0.15882497,0.04520403,,0.19756323,0.0
152247397862312,-4.235343,-8.48984,-1.733402,0.20647246,-0.081855945,0.012217305,,0.19756323,0.0
152247417922196,-3.6487634,-7.608773,-1.3910311,0.27488935,0.039095376,-0.12461651,,0.19756323,0.0
152247437977504,-4.367024,-8.506598,-2.8802247,0.040317107,0.07696902,-0.09040806,,0.19756323,0.0
152247459047311,-4.6160207,-8.920795,-3.5553896,-0.17959438,-0.035430185,-0.05009095,,0.19756323,0.0
152247479109196,-4.4484267,-9.255983,-2.80361,-0.2284636,-0.0842994,0.0036651916,,0.19756323,0.0
152247498164119,-4.4819455,-8.944737,-2.3127987,-0.058643065,-0.08552113,0.02687807,,0.19756323,0.0
152247518217888,-4.357447,-8.015787,-2.6862943,0.16493362,-0.10995574,0.004886922,,0.19756323,0.0
152247538270811,-4.3885717,-8.226477,-2.585738,-0.059864793,-0.09773844,0.02443461,,0.19756323,0.0
152247558325926,-4.3981485,-8.549694,-2.396596,-0.13927728,-0.0842994,0.02565634,,0.19756323,0.0
152247578388003,-4.4699745,-8.437167,-2.6024973,-0.047647487,-0.087964594,0.0061086523,,0.19756323,0.0
152247598453465,-4.3766007,-8.269572,-2.5258827,-0.012217305,-0.081855945,-0.013439035,,0.19756323,0.0
152247619525234,-4.4603977,-8.4587145,-2.372654,0.019547688,-0.065973446,-0.02076942,,0.19756323,0.0
152247640602042,-4.548983,-8.566454,-2.6001031,0.07452556,-0.07574729,-0.013439035,,0.19756323,0.0
152247658649541,-4.4843397,-8.710106,-2.6647465,0.062308256,-0.09285152,0.004886922,,0.19756323,0.0
152247678709964,-4.223372,-8.492233,-2.2888567,0.1441642,-0.0720821,-0.02687807,,0.19756323,0.0
152247698773503,-4.185065,-8.35337,-2.0135236,0.22113322,-0.02076942,-0.1685988,,0.19756323,0.0
152247718830195,-4.4843397,-8.303091,-2.6743233,0.007330383,-0.018325957,-0.07452556,,0.19756323,0.0
152247738893272,-4.4556093,-8.985439,-2.6910827,-0.18936823,-0.043982297,-0.017104227,,0.19756323,0.0
152247758953580,-4.510676,-9.229648,-1.9416976,-0.15149458,-0.019547688,0.021991149,,0.19756323,0.0
152247780023079,-4.3047748,-8.224083,-2.1021092,0.02687807,0.03176499,0.0,,0.19756323,0.0
152247800091310,-4.4939165,-7.9870567,-3.0190883,0.1563815,-0.042760566,-0.058643065,,0.1335415,0.0
152247819145425,-4.630386,-8.406042,-2.44448,0.02321288,-0.10873401,-0.02687807,,0.1335415,0.0
152247839192195,-4.3358994,-8.944737,-2.0326772,-0.034208454,-0.064751714,-0.043982297,,0.1335415,0.0
152247859244925,-4.2544966,-8.480263,-2.1021092,0.1685988,0.028099801,-0.103847094,,0.1335415,0.0
152247879299156,-4.2305546,-8.252813,-2.4947581,0.052534413,0.009773844,-0.039095376,,0.1335415,0.0
152247899354271,-4.185065,-8.89446,-2.6599581,-0.019547688,-0.034208454,-0.015882496,,0.1335415,0.0
152247919399156,-4.345476,-9.294291,-2.4995465,0.028099801,-0.035430185,0.012217305,,0.1335415,0.0
152247940451271,-4.2904096,-8.468291,-2.6120741,0.11484267,-0.061086524,0.039095376,,0.1335415,0.0
152247961518617,-4.015076,-7.8793178,-2.2266076,-0.030543262,-0.056199603,-0.0061086523,,0.1335415,0.0
152247979564463,-4.220978,-8.35337,-1.9297266,-0.16615535,0.004886922,-0.008552114,,0.1335415,0.0
152247999613848,-4.378995,-8.513782,-2.5354595,-0.07819075,-0.030543262,-0.039095376,,0.1335415,0.0
152248019660425,-4.3406878,-8.664616,-2.396596,-0.052534413,-0.029321533,-0.0061086523,,0.1335415,0.0
152248039709578,-4.2640734,-8.7125,-2.4061728,0.0061086523,-0.035430185,-0.014660766,,0.1335415,0.0
152248059771809,-4.3622355,-8.528147,-2.27928,-0.009773844,-0.05131268,0.035430185,,0.1335415,0.0
152248079823578,-4.120421,-8.401254,-2.2385786,0.040317107,0.010995574,-0.0061086523,,0.1335415,0.0
152248100881040,-4.1491513,-8.264784,-2.054225,0.26145032,0.02076942,-0.1441642,,0.1335415,0.0
152248120936924,-4.4077253,-8.578424,-3.0909145,0.07696902,-0.032986723,-0.06352998,,0.1335415,0.0
152248139985001,-3.98874,-9.234436,-2.0494366,-0.15271631,0.0036651916,-0.0036651916,,0.1335415,0.0
152248160025770,-4.5872903,-9.0237465,-2.2960393,0.2406809,-0.02321288,-0.07941248,,0.1335415,0.0
152248180065424,-4.4460325,-8.327033,-2.4756045,0.22357668,-0.064751714,-0.0036651916,,0.1335415,0.0
152248200101693,-4.510676,-9.009381,-2.6479871,0.02076942,-0.10751228,0.035430185,,0.1335415,0.0
152248220141116,-3.9719806,-8.202535,-1.5729905,0.13194689,-0.064751714,-0.062308256,,0.1335415,0.0
152248240206924,-4.321534,-8.197746,-2.2361844,0.25534168,-0.062308256,-0.0720821,,0.1335415,0.0
152248261258270,-3.9983168,-8.200141,-2.5737667,-0.13805555,-0.032986723,-0.087964594,,0.1335415,0.0
152248282329154,-4.19943,-9.181764,-2.4109612,-0.23579398,-0.0061086523,-0.08307768,,0.1335415,0.0
152248300376193,-4.220978,-9.119514,-2.1906946,-0.10751228,-0.03176499,-0.02687807,,0.1335415,0.0
152248320426000,-4.06296,-8.48984,-2.420538,-0.103847094,-0.040317107,-0.04520403,,0.1335415,0.0
152248340473116,-4.1611223,-8.813056,-2.1667526,-0.33841935,-0.05009095,-0.019547688,,0.1335415,0.0
152248360514808,-3.9001546,-8.760384,-1.30484,-0.44348818,0.019547688,0.035430185,,0.1335415,0.0
152248380559693,-4.2999864,-8.815451,-2.4492683,-0.13683382,0.04153884,0.012217305,,0.1335415,0.0
152248400599923,-4.197036,-8.3629465,-2.3127987,0.11362094,-0.08552113,-0.009773844,,0.1335415,0.0
152248421651192,-4.175488,-7.8290396,-2.3127987,0.09285152,-0.073303826,-0.06719518,,0.1335415,0.0
152248441703769,-4.1276035,-8.406042,-2.0566192,0.036651913,0.035430185,-0.1441642,,0.1335415,0.0
152248460752000,-3.9719806,-8.793902,-2.0590134,0.095294975,0.087964594,-0.22235495,,0.1335415,0.0
152248480804077,-4.4125137,-9.0237465,-3.2393548,-0.1563815,0.057421334,-0.07819075,,0.1335415,0.0
152248500843769,-4.1611223,-9.25359,-2.6862943,-0.24801129,-0.018325957,-0.052534413,,0.1335415,0.0
152248520878192,-4.378995,-9.196129,-2.4277205,-0.15027285,-0.065973446,-0.008552114,,0.1335415,0.0
152248540927577,-4.1371803,-8.341399,-1.934515,-0.23945917,-0.04886922,0.05131268,,0.1335415,0.0
152248560964730,-4.0821137,-8.51857,-2.6647465,-0.24556783,-0.036651913,0.013439035,,0.1335415,0.0
152248582007923,-3.9097314,-8.516175,-2.44448,-0.10262536,-0.0720821,-0.02076942,,0.1335415,0.0
152248603068461,-3.9193082,-8.549694,-2.4540567,-0.10629055,-0.065973446,0.012217305,,0.1335415,0.0
152248621100499,-3.9791632,-8.619126,-2.4492683,-0.12217305,-0.05131268,-0.002443461,,0.1335415,0.0
152248641144153,-3.8043866,-8.358158,-2.1811178,-0.073303826,-0.047647487,-0.009773844,,0.1335415,0.0
152248661184653,-3.6032736,-8.401254,-1.8124107,0.13805555,0.02443461,-0.073303826,,0.1335415,0.0
152248681229191,-3.6128504,-8.137892,-1.7764976,0.3213151,0.118507855,-0.1563815,,0.1335415,0.0
152248701272922,-3.7181952,-8.401254,-2.767697,0.02443461,0.15271631,-0.14538592,,0.1335415,0.0
152248721326537,-4.2161894,-9.543288,-3.1890767,-0.19303341,0.14782938,-0.080634214,,0.1335415,0.0
152248742388614,-4.209007,-9.722853,-2.7820623,-0.23823744,0.11484267,0.036651913,,0.1335415,0.0
152248762449306,-3.8402996,-9.155427,-2.3989902,-0.1282817,0.18203785,0.09040806,,0.1335415,0.0
152248781503422,-4.0557775,-8.542512,-2.7940333,0.035430185,0.18570304,0.07574729,,0.1335415,0.0
152248801561537,-4.0222588,-7.8505874,-2.9616275,0.09773844,0.1282817,0.008552114,,0.06027105,0.0
152248821618652,-3.940856,-8.147469,-2.767697,-0.16371189,0.111177474,-0.013439035,,0.06027105,0.0
152248841676691,-3.8857894,-8.532935,-2.6048915,-0.23823744,0.14538592,-0.040317107,,0.06027105,0.0
152248861727191,-4.0198646,-8.755595,-2.60968,-0.16126843,0.13194689,-0.034208454,,0.06027105,0.0
152248881776614,-4.2161894,-8.901642,-2.8083985,0.015882496,0.07941248,-0.040317107,,0.06027105,0.0
152248902851691,-4.0581717,-8.449138,-2.7389667,-0.013439035,0.06352998,-0.013439035,,0.06027105,0.0
152248923928229,-4.134786,-8.508993,-2.7700913,-0.09773844,0.059864793,-0.02687807,,0.06027105,0.0
152248941979921,-4.086902,-8.643068,-2.9233203,-0.13561209,0.059864793,-0.02565634,,0.06027105,0.0
152248962041729,-4.10845,-8.743625,-2.813187,-0.10140363,0.035430185,-0.015882496,,0.06027105,0.0
