timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,event,prediction_float,prediction_binary
757191043350110,-0.6847417,-0.94810385,9.066842,-0.53023106,0.17470746,-0.15515977,,0.11009807,0.0
757191063412071,-0.8882488,-1.2378023,9.006987,-0.6792821,0.2602286,-0.14660765,,0.11009807,0.0
757191083464148,-1.2880806,-1.7597382,9.109938,-0.7012733,0.31764993,-0.13316862,,0.10146579,0.0
757191103533802,-1.7070658,-1.7405846,9.172187,-0.6059783,0.3213151,-0.10873401,,0.10146579,0.0
757191123602417,-2.0087352,-1.7788919,9.0429,-0.4447099,0.29810223,-0.019547688,,0.10146579,0.0
757191144678725,-2.4396915,-2.0111294,8.78672,-0.35063666,0.28588495,0.05009095,,0.10146579,0.0
757191164749725,-2.779668,-2.111686,8.9998045,-0.28955013,0.21624629,0.1001819,,0.10146579,0.0
757191183814071,-3.0813377,-2.542642,9.349358,-0.2773328,0.13072516,0.1160644,,0.10146579,0.0
757191203890225,-3.1364043,-2.873042,9.77792,-0.24801129,0.019547688,0.10140363,,0.10146579,0.0
757191223961609,-3.0621839,-3.2321723,10.19451,-0.22357668,-0.13439035,0.04886922,,0.10146579,0.0
757191244035109,-2.693477,-3.4021606,10.520123,-0.19547687,-0.21746802,0.018325957,,0.10146579,0.0
757191264105878,-2.3319526,-3.5410242,10.704475,-0.17592919,-0.26267207,0.017104227,,0.10146579,0.0
757191284171032,-1.9800048,-3.335123,10.424355,-0.15027285,-0.22357668,0.0842994,,0.10146579,0.0
757191305246840,-1.8387469,-2.908955,10.041282,-0.204029,-0.15271631,0.15393804,,0.10146579,0.0
757191326333493,-1.9776106,-2.858677,10.043676,-0.312763,-0.018325957,0.25900686,,0.10146579,0.0
757191344386570,-2.2361844,-3.071761,10.220847,-0.27488935,0.010995574,0.32742378,,0.10146579,0.0
757191364445109,-2.3199813,-2.7269957,10.149021,-0.15760323,-0.02687807,0.38362336,,0.10146579,0.0
757191384500416,-2.1667526,-2.542642,9.832987,0.008552114,-0.10751228,0.45570546,,0.10146579,0.0
757191404564570,-2.0829554,-2.3056161,9.619903,0.07696902,-0.15149458,0.4728097,,0.10146579,0.0
757191424618070,-1.970428,-2.2697031,9.600749,0.12095132,-0.17837265,0.45570546,,0.10146579,0.0
757191444682185,-1.8028339,-2.396596,9.619903,0.15149458,-0.18203785,0.4251622,,0.10146579,0.0
757191465766608,-1.721431,-2.468422,9.643845,0.204029,-0.18325958,0.38362336,,0.10146579,0.0
757191485835993,-1.6089035,-2.3822308,9.481039,0.25778514,-0.172264,0.3115413,,0.10146579,0.0
757191504888224,-1.6184803,-2.3654714,9.459491,0.24312437,-0.15393804,0.26389378,,0.10146579,0.0
757191524946954,-1.6831238,-2.5905263,9.40203,0.26389378,-0.1441642,0.2284636,,0.10146579,0.0
757191545015185,-1.7262194,-2.56419,9.44752,0.3359759,-0.13805555,0.18936823,,0.10146579,0.0
757191565077262,-1.7477672,-2.633622,9.545682,0.3885103,-0.14294247,0.17470746,,0.10146579,0.0
757191585134916,-1.7525556,-2.5833437,9.593566,0.44593164,-0.15393804,0.15271631,,0.10146579,0.0
757191605193339,-1.70946,-2.3511062,9.497798,0.4642576,-0.17348573,0.14172074,,0.10146579,0.0
757191626261108,-1.6304513,-2.2744915,9.502586,0.4361578,-0.20280726,0.111177474,,0.10146579,0.0
757191647349223,-1.532289,-2.3558946,9.68694,0.32375857,-0.2932153,-0.02076942,,0.10146579,0.0
757191665422415,-1.4293385,-2.542642,10.09156,0.25167647,-0.3921755,-0.12583824,,0.10146579,0.0
757191685511261,-1.3263878,-2.8323407,10.338163,0.34330627,-0.548557,-0.19425514,,0.10146579,0.0
757191705608377,-1.0007763,-3.0430303,10.97502,0.4605924,-0.64996064,-0.21135938,,0.10146579,0.0
757191725699607,-0.5650316,-2.6599581,11.03727,0.49357912,-0.7122689,-0.22479841,,0.10146579,0.0
757191745790453,0.15083471,-2.882619,11.429919,0.41172317,-0.70738196,-0.17348573,,0.10146579,0.0
757191765874684,0.58897364,-3.0023289,11.793838,0.344528,-0.63285637,-0.119729586,,0.10146579,0.0
757191786950107,1.0175357,-2.719813,11.456255,0.41783184,-0.42760566,0.036651913,,0.10146579,0.0
757191807024569,1.0510546,-1.7717092,10.290278,0.44593164,-0.2284636,0.16371189,,0.10146579,0.0
757191826081184,0.79966336,-0.94331545,9.5385,0.34697145,-0.02443461,0.25778514,,0.10146579,0.0
757191846140876,0.6392518,-1.0893618,9.651027,0.18692477,0.16371189,0.3555236,,0.10146579,0.0
757191866206761,0.62009823,-1.1875241,9.727641,0.21380283,0.18203785,0.3811799,,0.10146579,0.0
757191886275299,0.6344634,-0.9504981,9.346964,0.3323107,0.16126843,0.3811799,,0.10146579,0.0
757191906346222,0.7038953,-0.533907,8.860941,0.5009095,0.10629055,0.36163223,,0.10146579,0.0
757191926416683,0.62967503,-0.30406362,8.6334915,0.47647488,0.10873401,0.33353242,,0.10146579,0.0
757191947494914,0.5434838,-0.24420857,8.532935,0.29077184,0.14660765,0.30543262,,0.10146579,0.0
757191968575222,0.40462008,-0.35913026,8.415619,0.17959438,0.1563815,0.29932398,,0.10146579,0.0
757191986638145,0.29448682,-0.47165772,8.226477,0.13927728,0.14660765,0.30176744,,0.10146579,0.0
757192006705222,0.10055647,-0.22984336,7.8410106,0.16493362,0.10262536,0.3042109,,0.10146579,0.0
757192026774837,-0.05267244,-0.09816227,7.5944076,0.13439035,0.06963864,0.30909783,,0.10146579,0.0
757192046844798,-0.25617957,0.01436521,7.429208,0.021991149,0.05497787,0.3042109,,0.10146579,0.0
757192066911721,-0.533907,-0.0047884034,7.216124,-0.17104226,0.029321533,0.28221974,,0.10146579,0.0
757192086974298,-0.90979666,-0.033518825,7.3190746,-0.23945917,-0.02565634,0.2724459,,0.007359288,0.0
757192108049183,-1.055843,-0.021547815,7.3310456,-0.3323107,-0.13316862,0.2443461,,0.007359288,0.0
757192128123721,-1.1779473,0.12449849,7.089231,-0.38728857,-0.21380283,0.22357668,,0.007359288,0.0
757192147192606,-1.1611878,0.2657564,6.943185,-0.45814893,-0.2932153,0.19914207,,0.007359288,0.0
757192167254836,-0.9959879,0.49320555,6.7564373,-0.62796944,-0.37995818,0.16371189,,0.007359288,0.0
757192187318106,-0.8810662,0.41180268,6.7444663,-0.7623598,-0.41416663,0.13439035,,0.007359288,0.0
757192207387721,-0.6871359,0.33039984,6.667852,-0.8588765,-0.44837508,0.09285152,,0.007359288,0.0
757192227448452,-0.61530983,0.8810662,5.8562174,-1.0299188,-0.52290064,-0.032986723,,0.007359288,0.0
757192247525298,-0.47884035,1.4101849,4.8626237,-1.2779301,-0.58276546,-0.1685988,,0.007359288,0.0
757192268608028,-0.24420857,1.0319009,4.855441,-1.8973475,-0.7110472,-0.4642576,,0.007359288,0.0
757192289700067,0.22744916,-0.29209262,5.2002063,-2.2638667,-0.8491027,-0.71959925,,0.007359288,0.0
757192307774297,0.9696517,-2.4827871,6.9288197,-2.430022,-1.0250319,-1.0213667,,0.007359288,0.0
757192327857951,1.9177556,-2.789245,7.28795,-2.1881194,-1.4440855,-1.4501941,,0.007359288,0.0
757192347940490,2.9352913,-3.1555579,7.40766,-1.7739527,-1.7519615,-1.6420058,,0.007359288,0.0
757192368018566,3.691859,-3.5122938,7.0844426,-1.0103711,-2.239432,-1.7605137,,0.007359288,0.0
757192388086066,5.035006,-3.5003228,6.600814,-0.89552844,-2.543643,-1.9107865,,0.007359288,0.0
757192408168682,6.5241995,-5.4803276,8.149862,-1.0910053,-2.7073548,-2.1062634,,0.007359288,0.0
757192429220874,8.3390045,-6.1387334,7.8146744,-1.1777482,-3.182608,-2.4251351,,0.007359288,0.0
757192449295412,9.114726,-4.76925,6.655881,-1.128879,-3.4122932,-2.5314255,,0.007359288,0.0
757192468359297,9.935937,-4.3766007,6.1507044,-1.1557571,-3.5014796,-2.502104,,0.007359288,0.0
757192488437027,10.704475,-4.268862,5.1762643,-1.2657127,-3.6138787,-2.252871,,0.007359288,0.0
757192508529874,11.523293,-4.331111,4.477157,-1.6029104,-3.6639698,-2.1331415,,0.007359288,0.0
757192528558258,13.79539,-4.3957543,4.2760444,-2.4471262,-3.898542,-2.261423,,0.007359288,0.0
757192548668489,15.784972,-4.7285485,4.3406878,-3.005457,-3.940081,-2.485,,0.007359288,0.0
757192568676450,17.245436,-5.57849,4.5896845,-3.2742376,-3.7152824,-2.71102,,0.007359288,0.0
757192589768412,16.316484,-6.303933,4.5657425,-2.9846876,-2.9126055,-2.8661797,,0.007359288,0.0
757192610821142,14.398729,-6.777985,4.1683054,-2.2907448,-2.3457224,-2.77455,,0.007359288,0.0
757192628903950,12.660539,-6.9527617,3.8738184,-0.7440339,-1.5833627,-2.4336872,,0.007359288,0.0
757192648935488,10.941502,-6.50744,3.004723,0.267559,-1.2779301,-2.157576,,0.007359288,0.0
757192669016681,9.938332,-5.243302,1.9153614,1.0531317,-1.0433578,-1.8057177,,0.007359288,0.0
757192689056488,9.272743,-3.727772,1.496376,1.672549,-0.70005155,-1.1691961,,0.007359288,0.0
757192709140334,8.90643,-2.4995465,1.043872,1.7458528,-0.50823987,-0.7806858,,0.007359288,0.0
757192729180911,9.411607,-1.3479356,1.2042835,1.4782939,-0.3885103,-0.41172317,,0.007359288,0.0
757192750290026,9.514558,-0.9911995,1.4437037,0.70005155,0.052534413,0.14294247,,0.007359288,0.0
757192770347180,9.548077,-0.8738836,1.5801731,0.04642576,0.27000242,0.43982297,,0.007359288,0.0
757192789418257,9.466674,-1.0773908,1.7142484,-0.9737192,0.54733527,0.7819075,,0.007359288,0.0
757192809483642,9.153033,-1.3192052,1.6831238,-1.5833627,0.68539083,0.9334021,,0.007359288,0.0
757192829604218,9.030929,-1.7238252,1.7070658,-2.0964894,0.79045963,1.0396926,,0.007359288,0.0
757192849643411,9.066842,-2.1906946,1.5514427,-2.6047294,0.8735373,1.078788,,0.007359288,0.0
757192869754372,9.380483,-2.5761611,1.3575124,-2.7733283,0.93218035,1.0323622,,0.007359288,0.0
757192889848295,9.720459,-2.8203697,1.0941502,-2.7940977,1.0177015,0.9138544,,0.007359288,0.0
757192909963295,10.16578,-3.107674,0.9792285,-2.6841419,1.0934488,0.79901177,,0.007359288,0.0
757192930059949,10.651803,-3.3518825,1.1947067,-2.4898868,1.1484267,0.6585127,,0.007359288,0.0
757192950144449,11.6190605,-3.7660792,1.6280571,-2.0708332,1.1264355,0.38728857,,0.007359288,0.0
757192970220333,13.342886,-3.7708676,1.3623008,-1.7385225,1.0177015,0.09896017,,0.007359288,0.0
757192990294410,14.834474,-3.5362358,0.7038953,-1.5100589,1.0531317,-0.21991149,,0.007359288,0.0
757193010367064,13.570335,-3.7134068,1.7501614,-1.3084733,1.3610078,-0.59498274,,0.007359288,0.0
757193030441872,8.92319,-3.6607344,3.0142999,-1.1948525,1.5943583,-0.657291,,0.007359288,0.0
757193050516256,5.8945246,-3.4739866,3.8163576,-0.95539325,1.4538593,-0.6169739,,0.007359288,0.0
757193070606410,4.4603977,-3.442862,4.426879,-0.66706485,1.0177015,-0.5522222,,0.007359288,0.0
757193090694833,5.60722,-3.4931402,4.7884035,-0.33475417,0.39706242,-0.48991394,,0.0075284312,0.0
757193110783910,7.6375036,-3.1052797,4.8937483,0.2284636,-0.35063666,-0.24801129,,0.0075284312,0.0
757193130868987,9.837775,-2.815581,4.1611223,0.7012733,-0.7134906,-0.056199603,,0.0075284312,0.0
757193150947102,10.704475,-2.834735,3.3806129,1.3011429,-0.6743952,0.204029,,0.0075284312,0.0
757193171024140,10.749966,-2.707842,2.3798366,1.4526376,-0.38606682,0.32253686,,0.0075284312,0.0
757193191101948,9.660604,-2.0973208,1.7501614,1.3805555,0.0842994,0.44104472,,0.0075284312,0.0
757193211179679,8.3821,-1.3431472,1.6017209,0.9810496,0.52656585,0.27977628,,0.0075284312,0.0
757193231262102,7.881712,-1.2880806,1.5035586,0.70616025,0.69027776,0.21624629,,0.0075284312,0.0
757193251336986,7.089231,-1.1947067,1.8698715,0.43493605,0.85154617,0.24190263,,0.0075284312,0.0
757193271417755,6.5146227,-1.1971009,2.1667526,-0.12461651,0.8979719,0.29077184,,0.0075284312,0.0
757193291489909,6.129156,-1.1468226,2.2361844,-0.5656612,0.81245077,0.31520647,,0.0075284312,0.0
757193311574332,6.1411276,-1.0247183,2.5210943,-1.1178834,0.5448918,0.34330627,,0.0075284312,0.0
757193331647563,6.205771,-1.4676456,2.7509377,-1.3365731,0.32498032,0.31642818,,0.0075284312,0.0
757193351713486,6.5505357,-2.3104045,2.681506,-1.4123205,0.09773844,0.24678956,,0.0075284312,0.0
757193371782293,6.9838862,-3.2106245,2.741361,-1.2498302,-0.19425514,0.042760566,,0.0075284312,0.0
757193391847793,6.9862804,-3.7134068,2.80361,-0.9627236,-0.32986724,-0.13805555,,0.0075284312,0.0
757193411908485,6.7708025,-3.9791632,2.9496565,-0.2773328,-0.5204572,-0.37995818,,0.0075284312,0.0
757193431972216,6.409278,-3.9193082,2.8993783,0.3042109,-0.6585127,-0.49113566,,0.0075284312,0.0
757193452037101,6.2847795,-3.6487634,2.5761611,0.8857546,-0.81489426,-0.56688297,,0.0075284312,0.0
757193472099447,6.6893997,-3.323152,2.2888567,1.5283848,-1.0714576,-0.6462954,,0.0075284312,0.0
757193492157754,7.3430166,-3.1962593,2.3295584,1.781283,-1.2302825,-0.6817256,,0.0075284312,0.0
757193512219331,8.046912,-3.0693667,3.2872388,1.9401081,-1.3561208,-0.675617,,0.0075284312,0.0
757193532280293,8.9040365,-2.9137435,3.787627,2.1991148,-1.5589281,-0.59864795,,0.0075284312,0.0
757193552329793,9.55047,-2.60968,2.9472623,2.324953,-1.5931365,-0.5131268,,0.0075284312,0.0
757193572388869,9.9550905,-2.1188686,2.1428106,2.1966715,-1.4208726,-0.39950588,,0.0075284312,0.0
757193592446869,10.146626,-1.6065093,1.2593501,1.7763962,-1.1899655,-0.33108896,,0.0075284312,0.0
757193612509754,11.370064,-1.1324574,1.0342951,1.1435398,-0.9981538,-0.3005457,,0.0075284312,0.0
757193632569715,11.899182,-1.2162545,1.6160861,0.08674286,-0.5888741,-0.2003638,,0.0075284312,0.0
757193652623138,12.86644,-1.721431,2.396596,-0.5864306,-0.50335294,-0.15515977,,0.0075284312,0.0
757193672674792,14.33648,-2.207454,3.5218706,-1.097114,-0.50701815,-0.0720821,,0.0075284312,0.0
757193692727331,15.167268,-3.083732,4.1156325,-1.4538593,-0.5204572,0.052534413,,0.0075284312,0.0
757193712772984,13.591883,-3.8307228,3.7588966,-1.4355333,-0.36041048,0.1685988,,0.0075284312,0.0
757193732823484,11.638214,-3.9312792,2.896984,-1.1801916,-0.18570304,0.30909783,,0.0075284312,0.0
757193752882253,10.481815,-3.8522706,2.1308396,-0.893085,-0.10629055,0.42149702,,0.0075284312,0.0
757193772937061,9.775525,-3.8905778,1.7764976,-0.4813618,-0.036651913,0.56077427,,0.0075284312,0.0
757193792994407,10.055647,-3.881001,1.7429788,0.27000242,-0.028099801,0.7318166,,0.0075284312,0.0
757193813052753,10.682928,-3.7421372,1.8195933,0.7611381,0.03176499,0.8185594,,0.0075284312,0.0
757193833111061,11.118672,-3.4141316,1.6400281,1.3109168,0.18692477,0.9285152,,0.0075284312,0.0
757193853184368,10.620679,-2.5258827,1.4628572,1.4501941,0.37507126,1.0005972,,0.0075284312,0.0
757193873256791,9.7084875,-2.1140802,1.0175357,1.3903292,0.5045747,1.033584,,0.0075284312,0.0
757193893326214,8.9279785,-2.099715,0.6943185,1.0115929,0.6169739,1.0091494,,0.0075284312,0.0
757193913390753,8.564059,-2.1452048,0.49799395,0.66950834,0.6621779,0.9761627,,0.0075284312,0.0
757193933452714,8.367735,-2.1380222,0.47165772,0.34208453,0.6743952,0.93951076,,0.0075284312,0.0
757193953518676,8.456321,-2.066196,0.58657944,-0.036651913,0.6597345,0.91629785,,0.0075284312,0.0
757193973594368,8.63828,-2.0207062,0.842759,-0.20158553,0.63285637,0.91996306,,0.0075284312,0.0
757193993662368,8.743625,-2.1260512,0.8714894,-0.3848451,0.6035349,0.9285152,,0.0075284312,0.0
757194013739022,8.848969,-2.2697031,0.7086837,-0.49846604,0.59742624,0.90041536,,0.0075284312,0.0
757194033822022,8.992621,-2.4037786,0.49081135,-0.61575216,0.60231316,0.8368854,,0.0075284312,0.0
757194053899060,9.13388,-2.4013844,0.3184288,-0.79534656,0.63041294,0.7049385,,0.0075284312,0.0
757194073964175,8.990228,-2.3295584,0.32800564,-0.87598073,0.6719518,0.625526,,0.0075284312,0.0
757194094026252,8.7771435,-2.3822308,0.32800564,-0.91874135,0.6963864,0.52656585,,0.007107579,0.0
757194114115944,8.475474,-2.3774424,0.39504328,-0.9089675,0.6914995,0.4654793,,0.007107579,0.0
757194134191983,8.238448,-2.4253263,0.5267244,-0.874759,0.65118235,0.3921755,,0.007107579,0.0
757194154255829,8.367735,-2.5570073,0.34715924,-0.82344633,0.5558874,0.23335053,,0.007107579,0.0
757194174320059,8.643068,-2.4420857,0.39983168,-0.8002335,0.4801401,0.07452556,,0.007107579,0.0
757194194366982,9.018958,-2.4899697,0.38067806,-0.79412484,0.41050145,-0.10140363,,0.007107579,0.0
757194214419713,9.785102,-2.5210943,0.4141969,-0.79412484,0.2773328,-0.44226643,,0.007107579,0.0
