timestamp,x,y,z
591649351546272,-0.019547688,0.0842994,-0.0720821
591649371654926,-0.064751714,0.07574729,-0.080634214
591649391727157,-0.029321533,0.059864793,-0.06719518
591649413886426,0.04886922,0.05009095,-0.059864793
591649431996003,0.043982297,0.036651913,-0.07696902
591649452094118,0.018325957,0.017104227,-0.06352998
591649472182464,-0.002443461,-0.013439035,-0.062308256
591649492268579,-0.02687807,-0.028099801,-0.061086524
591649512349195,-0.015882496,-0.04520403,-0.06352998
591649532438464,-0.009773844,-0.065973446,-0.047647487
591649552512579,0.019547688,-0.059864793,-0.040317107
591649574607425,0.0061086523,-0.06719518,-0.034208454
591649592678810,-0.009773844,-0.064751714,-0.035430185
591649612760733,-0.018325957,-0.05497787,-0.034208454
591649632842848,-0.02687807,-0.03176499,-0.021991149
591649652919194,-0.035430185,-0.02076942,-0.010995574
591649672978309,-0.032986723,-0.009773844,-0.013439035
591649693036578,-0.056199603,0.017104227,-0.02443461
591649713102540,-0.06841691,0.029321533,-0.028099801
591649735190040,-0.07086037,0.06352998,-0.02687807
591649753248924,-0.04153884,0.06352998,-0.036651913
591649773307309,-0.030543262,0.06719518,-0.019547688
591649793373540,-0.040317107,0.047647487,-0.008552114
591649813433655,-0.061086524,0.03176499,0.002443461
591649833499847,-0.061086524,0.014660766,0.02321288
591649853553232,-0.017104227,-0.015882496,0.057421334
591649873615732,-0.019547688,-0.02565634,0.0720821
591649895699347,-0.061086524,-0.042760566,0.080634214
591649913752039,-0.087964594,-0.043982297,0.080634214
591649933806770,-0.064751714,-0.04520403,0.09407325
591649953862424,-0.040317107,-0.047647487,0.10140363
591649973918077,-0.04886922,-0.035430185,0.112399206
591649993970154,-0.004886922,-0.019547688,0.09407325
591650014031270,-0.040317107,-0.007330383,0.07819075
591650034096654,-0.05131268,0.010995574,0.065973446
591650056176808,-0.040317107,0.02565634,0.05131268
591650074239846,-0.015882496,0.034208454,0.056199603
591650094304077,-0.007330383,0.036651913,0.059864793
591650114361115,-0.05497787,0.05009095,0.065973446
591650134422692,-0.04642576,0.056199603,0.061086524
591650154486769,-0.015882496,0.05131268,0.047647487
591650174551961,-0.002443461,0.05497787,0.034208454
591650194610038,0.0061086523,0.05375614,0.012217305
591650216685076,-0.010995574,0.05009095,-0.028099801
591650234737346,-0.018325957,0.034208454,-0.028099801
591650254789884,0.032986723,0.02321288,-0.02443461
591650274841692,0.04153884,0.007330383,-0.017104227
591650294894538,0.042760566,-0.004886922,-0.004886922
591650314961691,0.047647487,-0.030543262,0.019547688
591650335047307,0.042760566,-0.04642576,0.034208454
591650355066999,0.021991149,-0.05375614,0.04886922
591650377198999,0.02321288,-0.047647487,0.059864793
591650395216730,0.04153884,-0.035430185,0.06963864
591650415307614,0.07452556,-0.012217305,0.065973446
591650435341153,0.073303826,-0.0012217305,0.05131268
591650455426537,0.04520403,0.015882496,0.047647487
591650475459345,0.02321288,0.02565634,0.03176499
591650495544652,-0.004886922,0.037873644,0.028099801
591650515578806,0.008552114,0.042760566,0.02076942
591650537692037,-0.002443461,0.034208454,0.021991149
591650555726806,0.007330383,0.03176499,0.02687807
591650575806960,0.021991149,0.017104227,0.02321288
591650595836652,0.002443461,0.0036651916,0.02321288
591650615916844,0.010995574,-0.002443461,0.014660766
591650635940613,-0.02321288,-0.02076942,-0.0012217305
591650656019729,-0.03176499,-0.029321533,-0.004886922
591650676038575,0.02565634,-0.035430185,0.008552114
591650698131613,0.04642576,-0.05009095,0.010995574
591650716158305,0.010995574,-0.065973446,0.015882496
591650736219036,-0.04642576,-0.06963864,0.029321533
591650756277767,-0.03176499,-0.073303826,0.035430185
591650776337728,-0.013439035,-0.0720821,0.042760566
591650796386305,-0.009773844,-0.06719518,0.04642576
591650816449843,0.019547688,-0.06719518,0.05009095
591650836508689,0.004886922,-0.06352998,0.05375614
591650858593036,-0.02321288,-0.05375614,0.056199603
591650876644305,-0.018325957,-0.04153884,0.056199603
591650896696420,0.0036651916,-0.042760566,0.059864793
591650916746305,-0.013439035,-0.04642576,0.05131268
591650936793458,-0.037873644,-0.043982297,0.04886922
591650956843535,-0.039095376,-0.04886922,0.04520403
591650976895227,-0.021991149,-0.052534413,0.04886922
591650996943997,0.008552114,-0.061086524,0.05009095
591651019020150,0.037873644,-0.061086524,0.04520403
591651037075804,0.04520403,-0.07086037,0.05375614
591651057145535,0.028099801,-0.08674286,0.064751714
591651077221612,-0.009773844,-0.087964594,0.06719518
591651097295650,-0.019547688,-0.080634214,0.043982297
591651117383150,-0.034208454,-0.073303826,0.043982297
591651137474650,-0.0061086523,-0.056199603,0.036651913
591651157560342,0.03176499,-0.042760566,0.019547688
591651179656688,0.032986723,-0.035430185,0.012217305
591651197714303,0.0061086523,-0.030543262,0.0036651916
591651217763842,-0.034208454,-0.017104227,0.0
591651237817457,-0.017104227,-0.021991149,0.004886922
591651257869996,0.019547688,-0.02443461,0.015882496
591651277905919,-0.0012217305,-0.02321288,0.019547688
591651297942611,-0.013439035,-0.012217305,0.02565634
591651317983880,0.017104227,-0.009773844,0.04520403
591651340048418,0.021991149,-0.017104227,0.047647487
591651358090649,-0.0036651916,-0.02565634,0.043982297
591651378132457,-0.012217305,-0.02687807,0.039095376
591651398193149,0.0,-0.032986723,0.036651913
591651418221226,0.009773844,-0.042760566,0.032986723
591651438273533,0.008552114,-0.04520403,0.028099801
591651458321726,0.018325957,-0.042760566,0.02443461
591651478364379,0.008552114,-0.04642576,0.015882496
591651500425110,0.004886922,-0.039095376,0.012217305
591651518466071,0.02443461,-0.02321288,0.010995574
591651538506341,0.036651913,-0.021991149,0.012217305
591651558557764,0.02321288,-0.012217305,-0.0012217305
591651578609687,-0.037873644,-0.004886922,-0.013439035
591651598660263,-0.02687807,-0.004886922,-0.021991149
591651618706071,-0.02443461,-0.004886922,-0.021991149
591651638763725,-0.010995574,0.0,-0.02321288
591651660825994,-0.0061086523,-0.0036651916,-0.02443461
591651678870686,0.02687807,-0.014660766,-0.012217305
591651698924148,0.021991149,-0.02443461,-0.0061086523
591651718968609,-0.013439035,-0.028099801,-0.015882496
591651739011340,-0.06719518,-0.03176499,-0.004886922
591651759055955,-0.029321533,-0.032986723,0.010995574
591651779101494,0.004886922,-0.018325957,0.015882496
591651799146647,-0.028099801,-0.017104227,0.007330383
591651821221840,-0.05009095,-0.017104227,-0.004886922
591651839272455,-0.02076942,-0.02687807,0.0012217305
591651859317532,-0.009773844,-0.030543262,0.004886922
591651879367647,-0.032986723,-0.036651913,0.010995574
591651899415339,-0.02687807,-0.047647487,0.019547688
591651919464685,-0.017104227,-0.05497787,0.04153884
591651939510685,0.007330383,-0.07452556,0.059864793
591651959557801,-0.019547688,-0.0842994,0.07574729
591651981632300,-0.036651913,-0.09040806,0.09896017
591651999678224,0.004886922,-0.10140363,0.10995574
591652019721031,0.014660766,-0.10262536,0.12217305
591652039771108,-0.02321288,-0.10873401,0.10873401
591652059823723,-0.009773844,-0.09407325,0.09773844
591652079871300,0.039095376,-0.09407325,0.1001819
591652099916762,0.04153884,-0.09896017,0.089186326
591652119959569,0.0061086523,-0.09773844,0.07819075
591652142037300,-0.009773844,-0.10262536,0.0842994
591652160089338,0.02565634,-0.10751228,0.09162979
591652180144646,0.019547688,-0.09896017,0.089186326
591652200201723,-0.04153884,-0.08552113,0.103847094
591652220258492,-0.056199603,-0.058643065,0.09285152
591652240313107,-0.08674286,-0.043982297,0.07941248
591652260376838,-0.096516706,-0.012217305,0.052534413
591652280439530,-0.17715092,0.019547688,0.004886922
591652302521299,-0.39095375,0.056199603,-0.09040806
591652320577915,-0.5705481,0.06352998,-0.22724187
591652340629991,-0.8698721,0.043982297,-0.41172317
591652360686068,-1.346347,-0.02443461,-0.79045963
591652380742491,-1.5406022,-0.039095376,-1.0836749
591652400787260,-1.767844,-0.05497787,-1.3316863
591652420828953,-1.9877555,-0.17348573,-1.5858061
591652440875222,-2.1502457,-0.29932398,-1.6481144
591652462941760,-2.6462681,-0.5314528,-1.6737708
591652480992568,-2.9529226,-0.675617,-1.6847663
591652501037914,-3.00057,-0.7538077,-1.6554449
591652521075837,-2.5534167,-0.8857546,-1.5809193
591652541120606,-2.1697934,-0.9492846,-1.500285
591652561162029,-1.6798794,-1.070236,-1.4856243
591652581204837,-0.86742866,-1.3206906,-1.3109168
591652601243990,-0.6206391,-1.4880677,-1.1887437
591652623307221,-0.48991394,-1.6481144,-1.1679744
591652641349644,-0.4202753,-1.6762142,-1.2889256
591652661378221,-0.4092797,-1.6652187,-1.3671165
591652681424067,-0.7635816,-1.563815,-1.53205
591652701476990,-0.9957104,-1.5039502,-1.7153096
591652721515028,-1.0690142,-1.4892895,-1.8619173
591652741549798,-1.0421361,-1.3707817,-1.9657644
591652761587913,-1.0775663,-1.2473868,-2.017077
591652783641874,-1.1826351,-0.9761627,-2.0390682
591652801676990,-1.0140363,-0.84421575,-2.1184807
591652821712336,-0.91874135,-0.7367035,-2.1673498
591652841754105,-1.0995574,-0.5766568,-2.20278
591652861793259,-1.1227703,-0.5571091,-2.221106
591652881831412,-0.9615019,-0.58032197,-2.26631
591652901881182,-0.8014552,-0.5864306,-2.2321017
591652921922374,-0.7134906,-0.5546656,-2.1514673
591652943978758,-0.65240407,-0.52534413,-1.9156734
591652962018220,-0.59620446,-0.5522222,-1.7165314
591652982063258,-0.3848451,-0.59742624,-1.5100589
591653002108566,0.2883284,-0.64996064,-1.2241739
591653022156797,0.829555,-0.6377433,-1.0360274
591653042217258,1.3219124,-0.5864306,-0.85154617
591653062276258,1.3084733,-0.5314528,-0.7684685
591653082335604,1.2290609,-0.48502702,-0.7452556
